StopId,Latitude,Longitude,City
12855,41.784228,-87.722993,Chicago
12856,41.782417,-87.72293,Chicago
12857,41.780605,-87.722882,Chicago
4726,41.778753,-87.72285,Chicago
12858,41.776965,-87.72277,Chicago
12859,41.775145,-87.722723,Chicago
12860,41.773333,-87.722675,Chicago
12861,41.769677,-87.722597,Chicago
12862,41.76785,-87.722563,Chicago
12863,41.766062,-87.722517,Chicago
4730,41.76421,-87.722468,Chicago
4731,41.756922,-87.722293,Chicago
12866,41.754577,-87.722247,Chicago
12867,41.752718,-87.722055,Chicago
12868,41.751247,-87.72204,Chicago
4734,41.748935,-87.721977,Chicago
4735,41.745843,-87.72188,Chicago
12870,41.74392,-87.721817,Chicago
15884,41.742092,-87.72196,Chicago
12871,41.740478,-87.721722,Chicago
12872,41.738627,-87.721627,Chicago
12873,41.736792,-87.721578,Chicago
4737,41.73498,-87.721547,Chicago
4738,41.727287,-87.721722,Chicago
12876,41.725768,-87.721673,Chicago
12877,41.724258,-87.72161,Chicago
12878,41.722455,-87.721532,Chicago
4739,41.719912,-87.721403,Chicago
12879,41.718997,-87.721403,Chicago
12880,41.716938,-87.721308,Chicago
12881,41.715063,-87.721245,Chicago
4740,41.713212,-87.721165,Chicago
12847,41.801785,-87.723487,Chicago
12835,41.830895,-87.724297,Chicago
12874,41.73273,-87.721673,Chicago
4728,41.771465,-87.722675,Chicago
17508,41.799957,-87.724837,Chicago
14124,41.800154,-87.724392,Chicago
10280,41.864035,-87.744593,Chicago
10279,41.8622,-87.744547,Chicago
10278,41.860682,-87.744498,Chicago
10277,41.858568,-87.744498,Chicago
10276,41.856803,-87.744452,Chicago
18366,41.854776,-87.744315,Chicago
10274,41.853172,-87.744387,Chicago
17992,41.84927,-87.74426,Chicago
6301,41.846845,-87.744593,Chicago
18102,41.878614,-87.745155,Chicago
10329,41.94567,-87.746852,Chicago
10318,41.925977,-87.746263,Chicago
14641,41.917282,-87.746025,Chicago
10303,41.89851,-87.745818,Chicago
10324,41.936633,-87.746645,Chicago
10316,41.922248,-87.74612,Chicago
10336,41.955087,-87.747265,Chicago
10325,41.938438,-87.746708,Chicago
10337,41.95678,-87.747328,Chicago
10333,41.951503,-87.747153,Chicago
10272,41.85124,-87.74434,Chicago
10301,41.894792,-87.745722,Chicago
10287,41.874002,-87.744912,Chicago
10328,41.9442,-87.746787,Chicago
15222,41.915407,-87.745945,Chicago
10338,41.958632,-87.747407,Chicago
10314,41.91861,-87.746057,Chicago
14824,41.931865,-87.746502,Chicago
18101,41.902127,-87.745913,Chicago
10283,41.868923,-87.744737,Chicago
14773,41.924625,-87.746232,Chicago
10322,41.933018,-87.746502,Chicago
10331,41.949325,-87.747058,Chicago
10311,41.913515,-87.745818,Chicago
10286,41.87304,-87.744863,Chicago
10307,41.905735,-87.745945,Chicago
10297,41.888505,-87.745515,Chicago
10300,41.892963,-87.745643,Chicago
10302,41.896675,-87.74577,Chicago
10334,41.952862,-87.747217,Chicago
18099,41.876623,-87.745055,Chicago
15832,41.886875,-87.745357,Chicago
10308,41.907563,-87.745913,Chicago
10285,41.871148,-87.7448,Chicago
10292,41.880312,-87.745182,Chicago
10295,41.884317,-87.745342,Chicago
10309,41.909318,-87.745945,Chicago
15446,41.891652,-87.745627,Chicago
15758,41.92074,-87.746103,Chicago
10199,41.960285,-87.747805,Chicago
10284,41.870393,-87.744785,Chicago
10306,41.904162,-87.745945,Chicago
16031,41.866182,-87.744673,Chicago
15479,41.942753,-87.74682,Chicago
10326,41.94025,-87.746708,Chicago
10320,41.929362,-87.746407,Chicago
10304,41.900252,-87.74585,Chicago
10288,41.874907,-87.744943,Chicago
10310,41.911178,-87.745738,Chicago
18100,41.881678,-87.745245,Chicago
10330,41.947513,-87.74701,Chicago
10323,41.934807,-87.74658,Chicago
10319,41.928463,-87.746358,Chicago
10257,41.864402,-87.744832,Chicago
10258,41.86266,-87.744737,Chicago
10259,41.860737,-87.744705,Chicago
14219,41.858393,-87.744547,Chicago
10261,41.857105,-87.744498,Chicago
18363,41.854642,-87.744452,Chicago
10264,41.852393,-87.744418,Chicago
18364,41.849156,-87.744262,Chicago
6301,41.846845,-87.744593,Chicago
10247,41.87888,-87.74531,Chicago
10208,41.946233,-87.747153,Chicago
15396,41.925985,-87.746485,Chicago
10224,41.9171,-87.7462,Chicago
18095,41.898955,-87.745945,Chicago
15395,41.93665,-87.746915,Chicago
18608,41.92218,-87.746382,Chicago
10202,41.955365,-87.747503,Chicago
14771,41.938485,-87.746962,Chicago
15189,41.956932,-87.747567,Chicago
10204,41.951647,-87.74736,Chicago
10265,41.850875,-87.74434,Chicago
15299,41.894522,-87.745897,Chicago
10250,41.874358,-87.74515,Chicago
10209,41.944422,-87.74709,Chicago
10225,41.915183,-87.746057,Chicago
10200,41.958958,-87.747677,Chicago
10223,41.918855,-87.746247,Chicago
10216,41.93165,-87.746708,Chicago
18094,41.902477,-87.745945,Chicago
10254,41.868883,-87.744992,Chicago
14974,41.92395,-87.746453,Chicago
10215,41.933463,-87.746772,Chicago
10206,41.949898,-87.747297,Chicago
10226,41.914143,-87.746008,Chicago
10251,41.873477,-87.745135,Chicago
10230,41.906045,-87.746103,Chicago
10240,41.888973,-87.74569,Chicago
10237,41.89348,-87.745818,Chicago
10235,41.89716,-87.745913,Chicago
10203,41.953665,-87.747407,Chicago
10248,41.877093,-87.745245,Chicago
10241,41.886932,-87.745563,Chicago
10229,41.90792,-87.746168,Chicago
14772,41.880088,-87.745405,Chicago
18097,41.884793,-87.745468,Chicago
10228,41.909303,-87.746247,Chicago
18096,41.891652,-87.745738,Chicago
15255,41.920333,-87.746327,Chicago
10199,41.960285,-87.747805,Chicago
10253,41.870552,-87.745087,Chicago
10231,41.904233,-87.74604,Chicago
10256,41.866245,-87.74488,Chicago
10210,41.942627,-87.747042,Chicago
10211,41.940742,-87.746962,Chicago
17881,41.929878,-87.746628,Chicago
10233,41.900743,-87.745993,Chicago
10249,41.875288,-87.745182,Chicago
10227,41.911543,-87.745945,Chicago
18098,41.882147,-87.745437,Chicago
10207,41.948047,-87.7472,Chicago
15242,41.934902,-87.746915,Chicago
10218,41.928027,-87.746548,Chicago
10252,41.871777,-87.745103,Chicago
10449,42.06274,-87.763222,Chicago
3566,42.046092,-87.750523,Chicago
3563,42.041093,-87.750564,Chicago
3565,42.044287,-87.750555,Chicago
10414,41.969948,-87.747788,Chicago
10428,42.000815,-87.748202,Chicago
10415,41.971793,-87.74782,Chicago
10427,41.999028,-87.748265,Chicago
10419,41.97931,-87.748027,Chicago
10336,41.955087,-87.747265,Chicago
10337,41.95678,-87.747328,Chicago
10418,41.978078,-87.74798,Chicago
10421,41.988562,-87.748233,Chicago
10338,41.958632,-87.747407,Chicago
10426,41.997168,-87.748265,Chicago
10416,41.973183,-87.747852,Chicago
10432,42.009898,-87.747932,Chicago
10420,41.985565,-87.748233,Chicago
10417,41.975202,-87.7479,Chicago
10423,41.991318,-87.748313,Chicago
10424,41.992853,-87.748313,Chicago
17484,41.968367,-87.74755,Chicago
10431,42.00808,-87.74798,Chicago
10411,41.960572,-87.747423,Chicago
10429,42.00262,-87.748138,Chicago
10422,41.98977,-87.748202,Chicago
10430,42.004447,-87.74809,Chicago
10425,41.995785,-87.748328,Chicago
10434,42.01466,-87.747788,Chicago
10433,42.012363,-87.747852,Chicago
10412,41.96476,-87.74755,Chicago
3560,42.040872,-87.750451,Chicago
3559,42.040813,-87.748472,Chicago
10445,42.040843,-87.747813,Chicago
3572,42.055405,-87.749473,Chicago
3573,42.055453,-87.751348,Chicago
3571,42.05539,-87.747407,Chicago
3567,42.047847,-87.748965,Chicago
5718,41.953513,-87.747058,Chicago
5712,41.953617,-87.732832,Chicago
15535,41.953823,-87.730082,Chicago
5716,41.953577,-87.740367,Chicago
17138,41.953642,-87.735805,Chicago
14552,41.953522,-87.745405,Chicago
17865,41.953665,-87.738585,Chicago
5713,41.953633,-87.73377,Chicago
5711,41.953728,-87.730432,Chicago
3575,42.060778,-87.751158,Chicago
3574,42.059363,-87.750443,Chicago
10446,42.062622,-87.752447,Chicago
10447,42.06263,-87.758677,Chicago
10450,42.063288,-87.767418,Chicago
10448,42.062725,-87.76068,Chicago
10444,42.038843,-87.747058,Chicago
3569,42.052163,-87.746755,Chicago
10435,42.016448,-87.747677,Chicago
3570,42.053752,-87.746723,Chicago
10443,42.037,-87.747122,Chicago
3568,42.050375,-87.746787,Chicago
10437,42.01961,-87.747567,Chicago
10442,42.035227,-87.747168,Chicago
10436,42.017973,-87.74763,Chicago
10440,42.031612,-87.747265,Chicago
10441,42.033438,-87.747217,Chicago
10438,42.02678,-87.746962,Chicago
10439,42.029227,-87.74728,Chicago
3562,42.039963,-87.752192,Chicago
10451,42.062668,-87.763525,Chicago
10487,41.969933,-87.747917,Chicago
10472,42.000998,-87.748328,Chicago
10486,41.971793,-87.747948,Chicago
10473,41.999115,-87.748362,Chicago
10202,41.955365,-87.747503,Chicago
15189,41.956932,-87.747567,Chicago
10483,41.978063,-87.748155,Chicago
10200,41.958958,-87.747677,Chicago
10474,41.99701,-87.74844,Chicago
10485,41.973112,-87.747995,Chicago
10468,42.010233,-87.748107,Chicago
10480,41.985803,-87.748408,Chicago
10484,41.97548,-87.748075,Chicago
10477,41.991525,-87.748408,Chicago
10476,41.993273,-87.748408,Chicago
15125,42.012832,-87.747948,Chicago
10488,41.968137,-87.747805,Chicago
10469,42.00831,-87.748123,Chicago
10490,41.960857,-87.747677,Chicago
10471,42.002627,-87.748282,Chicago
10491,41.960055,-87.747598,Chicago
15331,41.989523,-87.74844,Chicago
10470,42.004702,-87.748233,Chicago
10475,41.995753,-87.748425,Chicago
10466,42.014683,-87.747917,Chicago
10489,41.964488,-87.747725,Chicago
3560,42.040872,-87.750451,Chicago
3564,42.040735,-87.750872,Chicago
3559,42.040813,-87.748472,Chicago
3586,42.040695,-87.748488,Chicago
10455,42.040679,-87.747331,Chicago
3577,42.055223,-87.748678,Chicago
3576,42.05523,-87.751127,Chicago
10493,41.953577,-87.73075,Chicago
5636,41.953577,-87.732625,Chicago
15535,41.953823,-87.730082,Chicago
5634,41.953538,-87.735565,Chicago
5631,41.953418,-87.744753,Chicago
5633,41.953507,-87.73822,Chicago
5635,41.953562,-87.734135,Chicago
17675,42.028503,-87.747503,Chicago
3575,42.060778,-87.751158,Chicago
3574,42.059363,-87.750443,Chicago
10453,42.062481,-87.757935,Chicago
14696,42.062438,-87.751842,Chicago
10450,42.063288,-87.767418,Chicago
17866,42.062565,-87.760663,Chicago
3582,42.047728,-87.747042,Chicago
10456,42.039105,-87.747217,Chicago
3583,42.045963,-87.747042,Chicago
3580,42.051813,-87.74701,Chicago
10465,42.016512,-87.747852,Chicago
3579,42.053093,-87.746993,Chicago
3578,42.054673,-87.746993,Chicago
10457,42.037302,-87.747248,Chicago
3585,42.042753,-87.747153,Chicago
3581,42.049118,-87.747042,Chicago
3584,42.04412,-87.74709,Chicago
10463,42.019262,-87.747773,Chicago
10464,42.018022,-87.74782,Chicago
10458,42.035497,-87.747265,Chicago
10460,42.03177,-87.747375,Chicago
10459,42.033717,-87.747328,Chicago
10462,42.025857,-87.746645,Chicago
3562,42.039963,-87.752192,Chicago
10401,41.829123,-87.74345,Chicago
18369,41.823862,-87.74337,Chicago
6907,41.851295,-87.738188,Chicago
6891,41.851495,-87.738602,Chicago
6906,41.851288,-87.740605,Chicago
10389,41.78016,-87.742225,Chicago
10385,41.76421,-87.741765,Chicago
10381,41.760243,-87.74701,Chicago
10382,41.7603,-87.742322,Chicago
10380,41.76018,-87.75049,Chicago
10378,41.760062,-87.759202,Chicago
10379,41.76014,-87.753972,Chicago
10377,41.757025,-87.760965,Chicago
10368,41.754402,-87.741335,Chicago
15935,41.754315,-87.733882,Chicago
17124,41.851263,-87.741955,Chicago
17992,41.84927,-87.74426,Chicago
18370,41.846891,-87.744033,Chicago
10408,41.841973,-87.743752,Chicago
10407,41.84009,-87.743783,Chicago
10406,41.838397,-87.743672,Chicago
17698,41.83734,-87.743593,Chicago
10404,41.834963,-87.743513,Chicago
10402,41.831547,-87.743482,Chicago
17201,41.815223,-87.743243,Chicago
10395,41.813062,-87.743195,Chicago
10394,41.811242,-87.743148,Chicago
10393,41.809422,-87.743083,Chicago
4589,41.807467,-87.74275,Chicago
8128,41.805655,-87.742735,Chicago
8127,41.803947,-87.742957,Chicago
8126,41.802127,-87.742908,Chicago
8125,41.800138,-87.74283,Chicago
10392,41.796515,-87.742543,Chicago
18185,41.793509,-87.742035,Chicago
4601,41.781995,-87.742242,Chicago
4600,41.778245,-87.742147,Chicago
3377,41.77652,-87.742115,Chicago
10388,41.774652,-87.742035,Chicago
10387,41.772792,-87.741972,Chicago
10384,41.761985,-87.74159,Chicago
10383,41.75925,-87.741622,Chicago
16007,41.757128,-87.741542,Chicago
4606,41.798502,-87.742735,Chicago
4588,41.79909,-87.742798,Chicago
10272,41.85124,-87.74434,Chicago
10386,41.771625,-87.741923,Chicago
16068,41.822345,-87.74338,Chicago
10370,41.760053,-87.741638,Chicago
18295,41.756509,-87.73305,Chicago
17896,41.758313,-87.732387,Chicago
15934,41.75777,-87.732515,Chicago
15761,41.786637,-87.738724,Chicago
2707,41.754378,-87.760092,Chicago
18634,41.754633,-87.760843,Chicago
10346,41.830125,-87.743783,Chicago
18368,41.826016,-87.743692,Chicago
6891,41.851495,-87.738602,Chicago
10372,41.76026,-87.746502,Chicago
10358,41.780355,-87.742501,Chicago
17173,41.764337,-87.742098,Chicago
17082,41.763263,-87.742003,Chicago
10371,41.7603,-87.742305,Chicago
10373,41.760212,-87.749807,Chicago
10375,41.760108,-87.758883,Chicago
10374,41.760172,-87.753383,Chicago
10376,41.757145,-87.76106,Chicago
15933,41.754298,-87.733802,Chicago
6893,41.851495,-87.74159,Chicago
18364,41.849156,-87.744262,Chicago
18365,41.846587,-87.744132,Chicago
10339,41.84235,-87.744114,Chicago
18367,41.840025,-87.743996,Chicago
10341,41.838652,-87.743947,Chicago
10342,41.83703,-87.743863,Chicago
10343,41.835187,-87.743832,Chicago
10345,41.831182,-87.743735,Chicago
4597,41.815382,-87.743482,Chicago
10352,41.81322,-87.743353,Chicago
10353,41.81171,-87.743387,Chicago
10354,41.809573,-87.743243,Chicago
8120,41.807061,-87.743292,Chicago
8121,41.805916,-87.74326,Chicago
8122,41.80408,-87.743211,Chicago
8123,41.802289,-87.743166,Chicago
8124,41.800437,-87.743115,Chicago
10355,41.796796,-87.74302,Chicago
10635,41.792598,-87.741901,Chicago
4611,41.782193,-87.742543,Chicago
4612,41.778705,-87.742385,Chicago
3320,41.77675,-87.742273,Chicago
10359,41.774295,-87.742273,Chicago
10360,41.772768,-87.742242,Chicago
10363,41.762135,-87.741972,Chicago
15834,41.757558,-87.741765,Chicago
4607,41.798204,-87.743066,Chicago
10265,41.850875,-87.74434,Chicago
10361,41.771275,-87.742147,Chicago
16069,41.82174,-87.743657,Chicago
10364,41.758908,-87.741812,Chicago
18295,41.756509,-87.73305,Chicago
17896,41.758313,-87.732387,Chicago
14123,41.786242,-87.738357,Chicago
2707,41.754378,-87.760092,Chicago
10506,41.793305,-87.713583,Chicago
10496,41.793035,-87.737585,Chicago
10512,41.793543,-87.700725,Chicago
10518,41.793805,-87.68561,Chicago
10562,41.794798,-87.590448,Chicago
10515,41.793742,-87.693398,Chicago
10552,41.79499,-87.605787,Chicago
10561,41.79472,-87.591858,Chicago
10553,41.79495,-87.603688,Chicago
15193,41.79499,-87.60097,Chicago
10514,41.793598,-87.695862,Chicago
10504,41.793222,-87.717789,Chicago
10509,41.793408,-87.708052,Chicago
10501,41.793185,-87.725282,Chicago
10511,41.79348,-87.703125,Chicago
10500,41.793145,-87.727603,Chicago
18448,41.793062,-87.734334,Chicago
17563,41.795117,-87.592943,Chicago
10499,41.793122,-87.730655,Chicago
10495,41.792987,-87.739793,Chicago
10559,41.795053,-87.595058,Chicago
10498,41.79309,-87.732562,Chicago
10563,41.795203,-87.587793,Chicago
10505,41.793273,-87.715412,Chicago
10502,41.793242,-87.722692,Chicago
10517,41.793757,-87.688168,Chicago
10513,41.793575,-87.69815,Chicago
10510,41.793455,-87.705637,Chicago
15912,41.793185,-87.720927,Chicago
10507,41.79336,-87.710452,Chicago
18018,41.795013,-87.59768,Chicago
10516,41.793718,-87.690982,Chicago
10519,41.793885,-87.68421,Chicago
15752,41.795037,-87.59625,Chicago
10533,41.793853,-87.651992,Chicago
10528,41.793702,-87.664008,Chicago
10524,41.793527,-87.673927,Chicago
10543,41.794242,-87.627435,Chicago
10536,41.79398,-87.64457,Chicago
10522,41.793518,-87.677472,Chicago
10523,41.793503,-87.676327,Chicago
10547,41.794357,-87.620383,Chicago
10549,41.794431,-87.616137,Chicago
10529,41.793702,-87.661798,Chicago
16096,41.794187,-87.629565,Chicago
10530,41.793765,-87.659335,Chicago
10538,41.79402,-87.641057,Chicago
10534,41.793877,-87.64956,Chicago
10539,41.794083,-87.637497,Chicago
10521,41.793455,-87.680873,Chicago
10527,41.793622,-87.666552,Chicago
10535,41.793908,-87.64716,Chicago
17033,41.794147,-87.633268,Chicago
10532,41.793853,-87.654392,Chicago
10544,41.794313,-87.62521,Chicago
10531,41.793782,-87.656935,Chicago
10537,41.794003,-87.642423,Chicago
10545,41.794313,-87.623668,Chicago
10520,41.793408,-87.682892,Chicago
10525,41.793558,-87.67151,Chicago
10526,41.793598,-87.669,Chicago
10548,41.794445,-87.618061,Chicago
6524,41.7942,-87.631166,Chicago
14122,41.786263,-87.738888,Chicago
10550,41.793702,-87.613273,Chicago
10565,41.791732,-87.583613,Chicago
10551,41.794743,-87.607455,Chicago
1654,41.795086,-87.583923,Chicago
1655,41.793629,-87.583855,Chicago
10633,41.793122,-87.737712,Chicago
10618,41.793604,-87.701514,Chicago
10612,41.793892,-87.686118,Chicago
10568,41.795585,-87.59021,Chicago
10615,41.793752,-87.694127,Chicago
17236,41.793423,-87.71282,Chicago
10578,41.795093,-87.606008,Chicago
10569,41.79557,-87.591593,Chicago
10577,41.795108,-87.603688,Chicago
10575,41.79514,-87.601098,Chicago
10616,41.793704,-87.696599,Chicago
10625,41.79328,-87.718638,Chicago
10621,41.793502,-87.70886,Chicago
10566,41.795307,-87.58436,Chicago
10628,41.793185,-87.726062,Chicago
10619,41.793577,-87.704096,Chicago
10629,41.793202,-87.727905,Chicago
10570,41.795188,-87.593707,Chicago
10632,41.793145,-87.735168,Chicago
17562,41.793185,-87.73083,Chicago
17030,41.793145,-87.740112,Chicago
10571,41.79518,-87.594803,Chicago
15366,41.793202,-87.732705,Chicago
10567,41.795307,-87.588097,Chicago
10624,41.793337,-87.71619,Chicago
10579,41.795037,-87.607122,Chicago
10627,41.793198,-87.72361,Chicago
10613,41.793837,-87.689457,Chicago
10617,41.793661,-87.699131,Chicago
17022,41.793542,-87.705874,Chicago
10626,41.793265,-87.721053,Chicago
10622,41.793518,-87.711168,Chicago
15753,41.7951,-87.598713,Chicago
10614,41.793784,-87.691691,Chicago
10611,41.793933,-87.684545,Chicago
10572,41.795188,-87.596393,Chicago
10598,41.794273,-87.652882,Chicago
10603,41.794076,-87.665065,Chicago
10607,41.793966,-87.674874,Chicago
10595,41.794377,-87.645523,Chicago
10609,41.793933,-87.678012,Chicago
10608,41.793947,-87.677071,Chicago
10583,41.794777,-87.621256,Chicago
10581,41.79486,-87.616379,Chicago
10602,41.794114,-87.662607,Chicago
18032,41.794687,-87.629422,Chicago
10601,41.794115,-87.66021,Chicago
10593,41.794442,-87.641375,Chicago
10584,41.794747,-87.623005,Chicago
10597,41.794313,-87.650498,Chicago
10592,41.794497,-87.638338,Chicago
10610,41.793902,-87.681591,Chicago
10604,41.794054,-87.667332,Chicago
10596,41.79437,-87.64805,Chicago
10591,41.794583,-87.633492,Chicago
10599,41.794227,-87.655425,Chicago
10586,41.794698,-87.626408,Chicago
10600,41.794155,-87.657715,Chicago
10594,41.794402,-87.64317,Chicago
10606,41.794001,-87.672217,Chicago
10605,41.794025,-87.669873,Chicago
10582,41.794803,-87.618603,Chicago
10589,41.794615,-87.631218,Chicago
14122,41.786263,-87.738888,Chicago
10580,41.793972,-87.61321,Chicago
10565,41.791732,-87.583613,Chicago
1517,41.793225,-87.58382,Chicago
4582,41.79274,-87.762507,Chicago
4587,41.793011,-87.742317,Chicago
15196,41.792867,-87.752128,Chicago
4583,41.792795,-87.759995,Chicago
4585,41.792883,-87.755418,Chicago
4584,41.792843,-87.757548,Chicago
4580,41.79259,-87.769818,Chicago
4581,41.792653,-87.767307,Chicago
4574,41.783887,-87.77163,Chicago
4579,41.792343,-87.771988,Chicago
4578,41.790512,-87.771912,Chicago
4576,41.786835,-87.771744,Chicago
4575,41.785065,-87.77166,Chicago
4573,41.783253,-87.771561,Chicago
4572,41.781414,-87.771469,Chicago
4571,41.779553,-87.77137,Chicago
4570,41.777721,-87.771271,Chicago
4569,41.775925,-87.77121,Chicago
4568,41.774529,-87.771118,Chicago
14121,41.786588,-87.73911,Chicago
17112,41.792843,-87.763063,Chicago
4542,41.793162,-87.742845,Chicago
17110,41.792932,-87.752748,Chicago
17111,41.792803,-87.760202,Chicago
4544,41.792907,-87.754893,Chicago
4545,41.79286,-87.757342,Chicago
4549,41.79266,-87.769707,Chicago
4548,41.7927,-87.767148,Chicago
4561,41.784592,-87.771795,Chicago
4556,41.792301,-87.772153,Chicago
4557,41.790786,-87.772038,Chicago
4559,41.787122,-87.771893,Chicago
4560,41.785359,-87.771812,Chicago
4562,41.783396,-87.771759,Chicago
4564,41.77978,-87.771589,Chicago
4565,41.77793,-87.771538,Chicago
4568,41.774529,-87.771118,Chicago
4566,41.777584,-87.773765,Chicago
18382,41.775217,-87.773854,Chicago
14121,41.786588,-87.73911,Chicago
4555,41.792542,-87.772187,Chicago
4582,41.79274,-87.762507,Chicago
4587,41.793011,-87.742317,Chicago
15196,41.792867,-87.752128,Chicago
4583,41.792795,-87.759995,Chicago
4585,41.792883,-87.755418,Chicago
4584,41.792843,-87.757548,Chicago
4580,41.79259,-87.769818,Chicago
4554,41.79247,-87.774713,Chicago
4581,41.792653,-87.767307,Chicago
4553,41.792375,-87.778353,Chicago
14121,41.786588,-87.73911,Chicago
4666,41.792073,-87.781772,Chicago
4665,41.79038,-87.781692,Chicago
4664,41.788568,-87.781645,Chicago
4663,41.786723,-87.781565,Chicago
4662,41.784833,-87.781485,Chicago
4661,41.783037,-87.781422,Chicago
4660,41.7812,-87.781358,Chicago
4659,41.779285,-87.78131,Chicago
3300,41.776592,-87.781453,Chicago
4658,41.77787,-87.781232,Chicago
4550,41.792613,-87.771917,Chicago
17112,41.792843,-87.763063,Chicago
4542,41.793162,-87.742845,Chicago
17110,41.792932,-87.752748,Chicago
17111,41.792803,-87.760202,Chicago
4544,41.792907,-87.754893,Chicago
4545,41.79286,-87.757342,Chicago
4549,41.79266,-87.769707,Chicago
4551,41.792565,-87.77446,Chicago
4548,41.7927,-87.767148,Chicago
17586,41.792487,-87.778625,Chicago
14121,41.786588,-87.73911,Chicago
4667,41.792073,-87.781962,Chicago
4668,41.790642,-87.781867,Chicago
4669,41.78879,-87.781818,Chicago
4670,41.786947,-87.78174,Chicago
4671,41.785095,-87.78166,Chicago
4672,41.783267,-87.78158,Chicago
4673,41.781438,-87.781502,Chicago
4674,41.779587,-87.781422,Chicago
3300,41.776592,-87.781453,Chicago
3299,41.777767,-87.781373,Chicago
12593,41.94629,-87.741765,Chicago
12592,41.946282,-87.739173,Chicago
12594,41.94625,-87.744418,Chicago
12591,41.946337,-87.737488,Chicago
10333,41.951503,-87.747153,Chicago
10331,41.949325,-87.747058,Chicago
10330,41.947513,-87.74701,Chicago
17773,41.887988,-87.644188,Chicago
5520,41.88682,-87.643852,Chicago
5518,41.885502,-87.642822,Chicago
5516,41.882887,-87.642742,Chicago
14101,41.969737,-87.761759,Chicago
455,41.881954,-87.640923,Chicago
18126,41.88202,-87.6291,Chicago
18124,41.881984,-87.635887,Chicago
18123,41.882001,-87.632942,Chicago
450,41.882139,-87.625906,Chicago
14564,41.91779,-87.688883,Chicago
5537,41.903987,-87.667315,Chicago
17900,41.955453,-87.749918,Chicago
5569,41.938993,-87.723613,Chicago
5584,41.956907,-87.751175,Chicago
5554,41.922908,-87.69726,Chicago
5527,41.895125,-87.653423,Chicago
15216,41.935338,-87.717637,Chicago
5529,41.896555,-87.655663,Chicago
5585,41.958528,-87.752605,Chicago
5562,41.931857,-87.711803,Chicago
17136,41.89758,-87.657412,Chicago
5525,41.893592,-87.651165,Chicago
15045,41.924617,-87.700088,Chicago
5590,41.966547,-87.759535,Chicago
15341,41.891565,-87.648035,Chicago
17959,41.934417,-87.716063,Chicago
5535,41.902911,-87.665648,Chicago
5568,41.937873,-87.721802,Chicago
17011,41.90908,-87.675325,Chicago
17135,41.890412,-87.64619,Chicago
18578,41.953726,-87.747726,Chicago
5572,41.942475,-87.729287,Chicago
5559,41.929617,-87.708068,Chicago
18425,41.944401,-87.732453,Chicago
5589,41.964712,-87.75793,Chicago
5567,41.936713,-87.719893,Chicago
5591,41.967755,-87.760568,Chicago
5545,41.913591,-87.682318,Chicago
5558,41.928012,-87.70551,Chicago
15922,41.928663,-87.706527,Chicago
5550,41.91919,-87.691203,Chicago
5566,41.936133,-87.718957,Chicago
5586,41.960475,-87.75429,Chicago
5533,41.900672,-87.662022,Chicago
15847,41.910732,-87.677896,Chicago
5546,41.915189,-87.684769,Chicago
18359,41.905852,-87.670257,Chicago
15214,41.941433,-87.727538,Chicago
5557,41.92592,-87.702172,Chicago
5560,41.930435,-87.709483,Chicago
5561,41.931245,-87.710802,Chicago
17477,41.940075,-87.725393,Chicago
5587,41.962335,-87.755895,Chicago
5552,41.920588,-87.693477,Chicago
5534,41.901931,-87.664168,Chicago
5544,41.912122,-87.680037,Chicago
5553,41.921788,-87.695417,Chicago
5547,41.916773,-87.687194,Chicago
5588,41.96394,-87.757262,Chicago
5563,41.933328,-87.714298,Chicago
15845,41.907479,-87.672806,Chicago
17146,41.94606,-87.74658,Chicago
12505,41.94617,-87.74167,Chicago
15773,41.946187,-87.739492,Chicago
12504,41.94613,-87.744053,Chicago
12507,41.946233,-87.737282,Chicago
10204,41.951647,-87.74736,Chicago
10206,41.949898,-87.747297,Chicago
10207,41.948047,-87.7472,Chicago
5505,41.887003,-87.644283,Chicago
17771,41.888315,-87.644427,Chicago
17772,41.885525,-87.644283,Chicago
14101,41.969737,-87.761759,Chicago
5450,41.946267,-87.735932,Chicago
18569,41.917351,-87.688322,Chicago
5442,41.955333,-87.749982,Chicago
18424,41.938921,-87.723634,Chicago
15198,41.956797,-87.751253,Chicago
17013,41.922567,-87.696783,Chicago
17834,41.894855,-87.653375,Chicago
18358,41.911821,-87.679726,Chicago
15215,41.934742,-87.71681,Chicago
5496,41.896625,-87.655594,Chicago
5440,41.958933,-87.753082,Chicago
5458,41.938278,-87.722563,Chicago
17413,41.931778,-87.711852,Chicago
5489,41.903656,-87.666595,Chicago
5500,41.893726,-87.651039,Chicago
5474,41.920445,-87.693302,Chicago
15041,41.924435,-87.699947,Chicago
5435,41.966715,-87.759837,Chicago
5502,41.891295,-87.647812,Chicago
5462,41.934345,-87.716063,Chicago
5490,41.902893,-87.665489,Chicago
5459,41.937055,-87.720545,Chicago
3725,41.968849,-87.761716,Chicago
17015,41.908842,-87.675087,Chicago
5503,41.890302,-87.646158,Chicago
5443,41.953617,-87.747805,Chicago
5454,41.942705,-87.729797,Chicago
5467,41.929134,-87.707558,Chicago
5452,41.9442,-87.73226,Chicago
5436,41.964767,-87.758312,Chicago
17175,41.967628,-87.760632,Chicago
15233,41.913268,-87.682097,Chicago
5468,41.927776,-87.705269,Chicago
5475,41.919313,-87.691568,Chicago
