,Norm Price,Housing Price/SQ Ft,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
0,0.0727093591849932,179.22606924643586,18336.383338224256,18332.252796048837,18326.89403613013,18327.886827645947,18336.808816798817,18329.26674570801,18329.412394677165,18321.454330941247,18327.31892618932,18320.742508859752
1,0.113981670380267,253.76884422110552,18335.189228580857,18331.05649335129,18325.69664364276,18326.688944694844,18335.620591255098,18328.06997078894,18328.21566451726,18320.25775514081,18326.119911955237,18319.54561559883
2,0.0898553322110025,210.1937657961247,18337.44522686774,18333.314046396503,18327.95496910102,18328.94761775741,18337.87241565736,18330.327858543125,18330.47352054664,18322.515501722948,18328.379386684726,18321.803587195496
3,0.0950416107867281,219.5608108108108,18333.872239238885,18329.7394350445,18324.37955122673,18325.371836959952,18334.303789068465,18326.75289768963,18326.89859281929,18318.94068828283,18324.80276897004,18318.228538800897
4,0.0798741037826807,192.16646266829864,18333.6309887347,18329.497832324545,18324.13777350098,18325.129980459224,18334.06348370732,18326.51121913945,18326.65692145717,18318.6990417456,18324.56073078547,18317.986841280017
5,0.0766747402327389,186.3880259813612,18336.61558260104,18332.48510787127,18327.12638144613,18328.119188028275,18337.040879899418,18329.49907204612,18329.64471963964,18321.686651165157,18327.551321312465,18320.97483884039
6,0.0779938908244921,188.7705711519845,18337.31829878695,18333.187364254205,18327.82840920904,18328.821112887304,18337.744828152227,18330.20122937184,18330.34688635453,18322.388850226773,18328.253008746036,18321.676971309636
7,0.1292767302025106,281.3935681470138,18333.525468929027,18329.39335147216,18324.033808986413,18325.02624837384,18333.955177335207,18326.40696201069,18326.552643121217,18318.594690195638,18324.457534827856,18317.882640147665
8,0.0895881962932054,209.71128608923885,18334.747220869893,18330.614448060176,18325.25457973064,18326.24687241237,18335.17868507348,18327.62791742506,18327.77361191832,18319.815705183508,18325.67782039398,18319.10356021577
9,0.1014229538932925,231.0862865947612,18333.876691865265,18329.7447220929,18324.38525296028,18325.37772535505,18334.306003572256,18326.75836441878,18326.90404251647,18318.94607919584,18324.809087923637,18318.23405051708
10,0.1171556477057028,259.50143032284427,18335.24764904637,18331.115120083603,18325.75537287548,18326.74772006589,18335.678458363574,18328.12864193439,18328.274331452754,18320.316407542192,18326.17879374523,18319.604297860435
11,0.1279348425394296,278.9699570815451,18332.285293989968,18328.15262311002,18322.79280574189,18323.78512143017,18332.71648885348,18325.166114531043,18325.31180693192,18317.35389297549,18323.21612263545,18316.641762847597
12,0.1101530112747374,246.8538238141336,18335.768108206463,18331.636113723023,18326.27663207428,18327.269098784545,18336.1974830726,18328.649750644843,18328.79542925603,18320.837467704896,18326.700448120235,18320.125435384824
13,0.0999678360518139,228.4581681619028,18333.07408639583,18328.94126757125,18323.581376582053,18324.573659108515,18333.50567678472,18325.95472710099,18326.10042252544,18318.14251900772,18324.004583772872,18317.43036743461
14,0.1165888744404522,258.4777694046722,18336.578190013908,18332.44757867696,18327.088784358893,18328.081560389128,18337.00385376261,18329.461513432318,18329.607163814184,18321.64910494445,18327.51362319741,18320.937272843406
15,0.0812134305198776,194.58544839255495,18331.6341150914,18327.50120089909,18322.141262694982,18323.13352400608,18332.06596365975,18324.514639956556,18324.660337320667,18316.7024405025,18322.564399827465,18315.99027517113
16,0.0756932768230515,184.6153846153846,18331.6341150914,18327.50120089909,18322.141262694982,18323.13352400608,18332.06596365975,18324.514639956556,18324.660337320667,18316.7024405025,18322.564399827465,18315.99027517113
17,0.1018397682104573,231.8391035548686,18336.72031358096,18332.5898337004,18327.231104702143,18328.22391012353,18337.14562452127,18329.603796761327,18329.749444460496,18321.791376349775,18327.656040723363,18321.07956327577
18,0.0880253409217879,206.88858067498845,18332.36513371327,18328.232388598382,18322.87253432823,18323.86483340297,18332.796527562743,18325.24586403092,18325.391557947434,18317.433649223774,18323.295796282524,18316.72150834585
19,0.0964581787137297,222.11930344572065,18333.298983633256,18329.16679171548,18323.807212252268,18324.799635001706,18333.72889213316,18326.18038622949,18326.32606885881,18318.36812117414,18324.230883092067,18317.65606035372
20,0.2707686956454926,536.9451337193273,18334.95055493969,18330.819577099912,18325.460600824776,18326.45329501243,18335.37720436492,18327.833432994365,18327.97909084968,18320.021057731592,18325.88516912927,18319.30917262444
21,0.130424510500343,283.4665978849626,18334.58336507105,18330.451103705345,18325.09148956837,18326.0838966759,18335.0134577261,18327.464683208364,18327.61036726142,18319.652424488413,18325.51510860401,18318.940353570368
22,0.1122859755371801,250.70621468926555,18337.61607902725,18333.485052211323,18328.126051263032,18329.118734274907,18338.04285541417,18330.498897441645,18330.6445563095,18322.68652667808,18328.550582441665,18321.974634390484
23,0.0974222817113349,223.86058981233245,18335.05619599792,18330.92383120601,18325.56416560996,18326.55654954177,18335.48656528538,18327.93738841685,18328.08307458329,18320.12513910334,18325.9877079818,18319.41305319584
24,0.0803698499749011,193.06184012066365,18336.32807216512,18332.197011223718,18326.8379934747,18327.83066896013,18336.75494220492,18329.210849161056,18329.356508719306,18321.39848146865,18327.26249984717,18320.68658428392
25,0.1016417625753283,231.4814814814815,18334.14155812035,18330.009336804756,18324.64974262672,18325.64215873005,18334.57154408118,18327.02292495142,18327.168608184857,18319.21066258393,18325.07339143647,18318.498597479032
26,0.1031929002440843,234.28302331057216,18333.902171152982,18329.77057025491,18324.41128444645,18325.40383935326,18334.330493431677,18326.784292015676,18326.92996258401,18318.971973293243,18324.835392250447,18318.259998017576
