,Address,Housing Price,City,Longitude,Latitude,SQ Ft,Housing Price/SQ Ft,Norm Price,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
3540,"1017 Florida Ave NE, Washington, DC 20002",0.018500534716985692,Washington,38.903336,-76.992109,1492.0,599.8659517426273,0.12324786457293241,16382.045609179637,16384.995839888583,16366.51501344292,16379.515804013181,16310.385919351853,16383.314659944892,16383.430038932891,16385.795593865147,12180.226480028115,16382.045609179637
3541,"632 Florida Ave NW, Washington, DC 20001",0.0382413287446073,Washington,38.915822,-77.021233,1911.0,968.0795395081109,0.22088686979883715,16384.986690458787,16387.936889744407,16369.457317294464,16382.456939164458,16313.328707091356,16386.25582648637,16386.371207019074,16388.736652178533,12183.340537054173,16384.986690458787
3542,"1425 W St NW, Washington, DC 20009",0.06097941610626569,Washington,38.919421,-77.03306,2453.0,1202.6090501426825,0.2830769379422822,16386.07691640238,16389.027100155963,16370.548147546207,16383.547191731916,16314.419776729206,16387.34609455728,16387.461475853055,16389.826866767446,12184.573173663757,16386.07691640238
3543,"2939 Van Ness St NW, Apt 210, Washington, DC 20008",0.005167747127649635,Washington,38.944378,-77.061042,447.0,559.2841163310962,0.11248680042027834,16389.820068000852,16392.770245960084,16374.291522711932,16387.290353256303,16318.163239476718,16391.089261856756,16391.204643436733,16393.570014129684,12187.84679796644,16389.820068000852
3544,"1520 Montana Ave NE, Washington, DC 20018",0.017464918192604706,Washington,38.922361,-76.982043,2923.0,289.05234348272324,0.040829582006729224,16382.681387021572,16385.631672481246,16367.148656710555,16380.151487949692,16311.01871666723,16383.950289093693,16384.065665386377,16386.431411702342,12179.657219574578,16382.681387021572
3545,"3020 Porter St NW, Apt 102, Washington, DC 20008",0.006356328967009051,Washington,38.936976,-77.062115,650.0,473.0769230769231,0.08962728389962316,16389.371996676,16392.322158675586,16373.844073019358,16386.842309286334,16317.716036591068,16390.641233807928,16390.756616171693,16393.121931134574,12187.790666842411,16389.371996676
3546,"3303 Water St NW, Unit 3I, Washington, DC 20007",0.05167747127649635,Washington,38.903961,-77.066503,1966.0,1271.617497456765,0.3013758719626712,16387.34562513918,16390.29571664702,16371.820445596444,16384.81605853239,16315.693499483077,16388.615053268208,16388.730439089697,16391.09550802629,12187.502022265642,16387.34562513918
3547,"1437 Rhode Island Ave NW, Apt 202, Washington, DC 20005",0.012764335405294598,Washington,38.908771,-77.033464,962.0,641.8918918918919,0.13439186122650254,16385.351700019135,16388.301862956196,16369.823742086266,16382.822011029413,16313.695693255011,16386.62093462382,16386.736316942013,16389.101635163,12184.3813235623,16385.351700019135
3548,"2600 31st St NW, Washington, DC 20008",0.12392257612103824,Washington,38.923265,-77.061139,8977.0,667.8177564888048,0.14126660923410816,16388.332693614193,16391.282831631164,16372.805704039582,16385.803047325076,16316.678038706055,16389.601995755216,16389.717379296162,16392.08261053181,12187.39753210048,16388.332693614193
3549,"2860 Woodland Dr NW, Washington, DC 20008",0.21704537936128465,Washington,38.921725,-77.058176,8500.0,1235.2941176470588,0.2917440202632677,16388.014367768377,16390.964508475627,16372.487273667048,16385.484716869854,16316.359566929099,16389.283662619866,16389.39904602885,16391.764286653877,12187.07485774814,16388.014367768377
3550,"4706 9th St NW, Washington, DC 20011",0.02065031752208794,Washington,38.947541,-77.02565,2199.0,454.29740791268756,0.08464752964778227,16387.543884563638,16390.4941351937,16372.012509432125,16385.014045225504,16315.883104798646,16388.812881224807,16388.92825923199,16391.29388380475,12184.461011668356,16387.543884563638
3551,"1028 Bladensburg Rd NE, Apt 54, Washington, DC 20002",0.010335473584310759,Washington,38.90326,-76.98161,815.0,613.4957055214724,0.12686205928127117,16381.298631880236,16384.248882240296,16365.767270721773,16378.768793015468,16309.63787348614,16382.567629296906,16382.683007318086,16385.048630923655,12179.19998579317,16381.298631880236
3552,"1301 Delaware Ave SW, Apt N715, Washington, DC 20024",0.0024701831270165253,Washington,38.873838,-77.015947,550.0,217.27272727272728,0.021795818574009404,16381.64187517965,16384.59200535895,16366.115194313492,16379.112242331306,16309.987653554956,16382.911198582708,16383.02658250891,16385.39178636329,12181.913297504274,16381.64187517965
3553,"1538 Swann St NW, Washington, DC 20009",0.049507017482883504,Washington,38.914709,-77.036027,2147.0,1115.5100139729855,0.25998093190037397,16385.95302562528,16388.903194909628,16370.424820242928,16383.423325755917,16314.296673033627,16387.22224301841,16387.337625024866,16389.702965410743,12184.760450854026,16385.95302562528
3554,"2555 Pennsylvania Ave NW, Apt 807, Washington, DC 20037",0.01229923816380613,Washington,38.904501,-77.054184,862.0,690.2552204176334,0.14721633985403917,16386.513411119613,16389.46352690533,16370.98728762033,16383.983802924246,16314.859966755244,16387.782773500487,16387.898158132048,16390.26331177288,12186.311209427487,16386.513411119613
3555,"824 18th St NE, Washington, DC 20002",0.09301944829769343,Washington,38.900835,-76.977733,1152.0,3906.25,1.0,16380.853125820655,16383.803378928027,16365.321657825254,16378.323282244872,16309.192218386741,16382.122115778682,16382.237493664692,16384.60312687109,12178.768875169251,16380.853125820655
3556,"1337 Girard St NW, Washington, DC 20009",0.06201275882191051,Washington,38.926026,-77.030931,7370.0,407.0542740841248,0.07212009246446724,16386.394008601248,16389.344208803108,16370.864598971613,16383.864255733826,16314.735973886021,16387.663142138077,16387.778522625595,16390.14397099085,12184.508844786882,16386.394008601248
3557,"700 New Hampshire Ave NW, Unit 1118, Washington, DC 20037",0.04123862207864409,Washington,38.898324,-77.055415,1908.0,1045.5974842767296,0.24144226282573744,16386.163274360242,16389.113376177338,16370.637694475156,16383.633690095774,16314.510589654605,16387.4326745767,16387.54805989309,16389.91316479204,12186.297313817651,16386.163274360242
3558,"1316 W St NW, Apt 2, Washington, DC 20009",0.014449020968908379,Washington,38.91901,-77.03048,944.0,740.4661016949152,0.16053073308211374,16385.865565543536,16388.815753389765,16370.336637424229,16383.33583385795,16314.208203489114,16387.13473259888,16387.250113693615,16389.61551890073,12184.31240614989,16385.865565543536
3559,"2709 N St NW, Washington, DC 20007",0.14035601198696407,Washington,38.907126,-77.056263,6279.0,1081.3823857302118,0.250931326499972,16386.846064327,16389.79618113558,16371.319900847544,16384.31645437867,16315.192564003735,16388.115423935866,16388.230808517234,16390.595965728702,12186.571132473595,16386.846064327
3560,"2130 N St NW, Apt 305, Washington, DC 20037",0.005498482943819212,Washington,38.906985,-77.048097,394.0,675.1269035532995,0.1432047719530832,16386.25912645718,16389.209258414645,16370.732373843055,16383.729490554419,16314.604803214781,16387.528445025615,16387.643828864067,16390.009038941967,12185.77094475845,16386.25912645718
