,Address,Housing Price,City,Longitude,Latitude,SQ Ft,Housing Price/SQ Ft,Norm Price,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
494,"57 Maple Via, Anaheim, CA 92801",0.0012212471796413616,Anaheim,33.862922,-117.912888,1050.0,122.85714285714286,0.001672777018707083,21447.87745572494,21452.911846728795,21411.876159123218,21459.677199466223,21409.59933790799,21451.30683066918,21451.30683066918,21452.776425692075,19600.560886625633,21450.686849728158
495,"4836 E Wasatch Dr, Anaheim, CA 92807",0.008785406067497548,Anaheim,33.851553,-117.811617,1591.0,583.2809553739786,0.01609231385791976,21439.91441463624,21444.944481056074,21403.91511216552,21451.718618464733,21401.638467403805,21443.340366717242,21443.340366717242,21444.808877726242,19591.977796375315,21442.719090701714
496,"531 N Harcourt St, Anaheim, CA 92801",0.0074789555962533,Anaheim,33.838724,-117.974033,1267.0,623.5201262825573,0.017352522803508144,21450.49002919491,21455.52852373184,21414.48684390663,21462.285541838686,21412.20985551808,21453.92265189902,21453.92265189902,21455.39327574885,19603.7888242298,21453.30390031011
497,"260 S Seneca Cir, Unit 38, Anaheim, CA 92805",0.00553821395418757,Anaheim,33.832892,-117.922006,1217.0,480.69022185702545,0.012879380857727758,21446.398555189226,21451.434829319343,21410.396391946837,21458.196358727953,21408.119494044182,21449.829420434602,21449.829420434602,21451.299487721415,19599.378875764785,21449.210003790606
498,"1139 W North St, Anaheim, CA 92801",0.02556098748086571,Anaheim,33.841919,-117.931714,6700.0,402.9850746268657,0.010445813777526488,21447.723319446468,21452.75962602836,21411.721141064376,21459.521088893565,21409.44424181553,21451.154210425735,21451.154210425735,21452.62428578572,19600.701433832823,21450.534803423958
499,"3574 W Carrotwood Ct, Unit F, Anaheim, CA 92804",0.005036461236970577,Anaheim,33.812742,-118.011481,968.0,549.5867768595041,0.015037080754964844,21451.301916975404,21456.343461033794,21415.29733002438,21463.094284974464,21413.02021752928,21454.736953222444,21454.736953222444,21456.20834168417,19605.064273960877,21454.11911539891
500,"6142 E San Lorenzo Ln, Anaheim, CA 92807",0.00941969723831903,Anaheim,33.85504,-117.774178,1791.0,555.5555555555555,0.015224010757178127,21437.51509420559,21442.543190928274,21401.516700784858,21449.321328359005,21399.24013642955,21440.939487354786,21440.939487354786,21442.40750456793,19589.289481669137,21440.31762146489
501,"3062 W Teranimar Dr, Anaheim, CA 92804",0.008993680780304601,Anaheim,33.819709,-117.996587,1614.0,588.5997521685254,0.01625888774970006,21450.740901831254,21455.781395049136,21414.7367977589,21462.534353669584,21412.459728024838,21454.175106377385,21454.175106377385,21455.646231374634,19604.34503174963,21453.556953684365
502,"1150 N Brantford St, Anaheim, CA 92805",0.010887087260368728,Anaheim,33.849943,-117.892445,2706.0,424.98152254249817,0.011134697763168926,21445.51424193476,21450.548274241963,21409.513110885455,21457.31435649295,21407.23630433044,21448.943332907464,21448.943332907464,21450.412838101343,19598.155467885335,21448.323244645304
503,"823 S Anaheim Blvd, Unit 103, Anaheim, CA 92805",0.007336950110248491,Anaheim,33.825494,-117.910752,1583.0,489.5767530006317,0.01315768892893195,21445.079663343917,21450.115752300928,21409.077585523482,21456.877658389854,21406.800695187245,21448.510381987464,21448.510381987464,21449.9804029062,19598.03873006889,21447.89090994255
