,Address,Latitude,Longitude,City
370,"2505 E Anaheim St,Long Beach, CA 90804",33.782891,-118.162038,Anaheim
371,"2610 E Anaheim St,Long Beach, CA 90804",33.782311,-118.160808,Anaheim
372,"2700 E Anaheim St,Long Beach, CA 90804",33.782311,-118.159789,Anaheim
373,"2127 E 17th St,Long Beach, CA 90804",33.788194,-118.165615,Long Beach
374,"2401 E 15th St,Long Beach, CA 90804",33.786438,-118.163121,Long Beach
375,"1449 W Pacific Coast Hwy,Long Beach, CA 90810",33.790138,-118.211685,Long Beach
376,"2202 Long Beach Blvd,Long Beach, CA 90806",33.797477,-118.188956,Long Beach
377,"2201 Pacific Ave,Long Beach, CA 90806",33.797325,-118.194055,Long Beach
379,"1919 E 71st St,Chicago, IL 60649",41.7659,-87.577613,Chicago
380,"3604 W 59th St,Chicago, IL 60629",41.786353,-87.71383,Chicago
381,"7401 N Clark St,Chicago, IL 60626",42.016108,-87.674647,Chicago
382,"2100 W 95th St,Chicago, IL 60643",41.721325,-87.674717,Chicago
383,"2101 W Cermak Rd,Chicago, IL 60608",41.851887,-87.678931,Chicago
384,"3460 N Broadway St,Chicago, IL 60657",41.944911,-87.646613,Chicago
385,"6107 S Archer Ave,Chicago, IL 60638",41.793839,-87.770304,Chicago
386,"550 N State St,Chicago, IL 60654",41.892171,-87.628573,Chicago
387,"4821 W North Ave,Chicago, IL 60639",41.908369,-87.747411,Chicago
388,"3640 N Halsted St,Chicago, IL 60613",41.948553,-87.649908,Chicago
389,"2105 S Michigan Ave,Chicago, IL 60616",41.853683,-87.623375,Chicago
390,"1147 S Wabash Ave,Chicago, IL 60605",41.867649,-87.625586,Chicago
391,"730 S Clark St,Chicago, IL 60605",41.872448,-87.63096,Chicago
392,"309 S Halsted St,Chicago, IL 60661",41.87761,-87.647047,Chicago
393,"405 N Wabash Ave,Chicago, IL 60611",41.889814,-87.625789,Chicago
394,"314 N Leavitt St,Chicago, IL 60612",41.887147,-87.682043,Chicago
395,"3240 W Roosevelt Rd,Chicago, IL 60624",41.867678,-87.707214,Chicago
396,"200 E Delaware Pl,Chicago, IL 60611",41.899521,-87.621297,Chicago
397,"1126 E 47th St,Chicago, IL 60653",41.81049,-87.59818,Chicago
398,"75 W Elm St,Chicago, IL 60610",41.902847,-87.630916,Chicago
399,"5401 S Wentworth Ave,Chicago, IL 60609",41.796225,-87.630305,Chicago
400,"420 S Pulaski Rd,Chicago, IL 60624",41.874603,-87.726274,Chicago
401,"1639 N Wells St,Chicago, IL 60614",41.912044,-87.634151,Chicago
402,"1526 E 55th St Ste 1,Chicago, IL 60615",41.795699,-87.588389,Chicago
403,"2345 N Clark St,Chicago, IL 60614",41.924983,-87.639878,Chicago
404,"3256 N Milwaukee Ave,Chicago, IL 60618",41.940095,-87.726146,Chicago
405,"3432 W Irving Park Rd,Chicago, IL 60618",41.87897,-87.66063,Chicago
406,"2632 W Lawrence Ave,Chicago, IL 60625",41.968823,-87.69528,Chicago
407,"6601 W Irving Park Rd Ste 1,Chicago, IL 60634",41.952634,-87.791267,Chicago
408,"10800 S Western Ave,Chicago, IL 60643",41.696891,-87.681721,Chicago
409,"10300 S Ewing Ave,Chicago, IL 60617",41.708095,-87.535616,Chicago
410,"5353 N Elston Ave,Chicago, IL 60630",41.979568,-87.757286,Chicago
411,"8827 S Escanaba Ave,Chicago, IL 60617",41.734684,-87.553873,Chicago
412,"4500 N Broadway St,Chicago, IL 60640",41.963795,-87.656869,Chicago
413,"2550 W 26th St,Chicago, IL 60608",41.845095,-87.689988,Chicago
414,"521 W Diversey Pkwy,Chicago, IL 60614",41.87897,-87.66063,Chicago
415,"2959 W Devon Ave,Chicago, IL 60659",41.997323,-87.704322,Chicago
416,"324 S Cicero Ave,Chicago, IL 60644",41.875996,-87.745492,Chicago
417,"5829 S Archer Ave,Chicago, IL 60638",41.795651,-87.759227,Chicago
418,"3626 W Lawrence Ave,Chicago, IL 60625",41.968601,-87.719326,Chicago
419,"1259 S Michigan Ave,Chicago, IL 60605",41.87897,-87.66063,Chicago
420,"135 S La Salle St,Chicago, IL 60603",41.879765,-87.631551,Chicago
421,"2458 S Sacramento Ave,Chicago, IL 60623",41.84651,-87.700528,Chicago
422,"400 E 41st St,Chicago, IL 60653",41.820513,-87.616436,Chicago
423,"4610 S Ashland Ave,Chicago, IL 60609",41.810011,-87.66527,Chicago
424,"1714 W 47th St,Chicago, IL 60609",41.8088,-87.668107,Chicago
425,"2748 W Madison St,Chicago, IL 60612",41.881428,-87.695826,Chicago
426,"4173 S Archer Ave,Chicago, IL 60632",41.817444,-87.698093,Chicago
427,"2416 W 47th St,Chicago, IL 60632",41.808679,-87.68525,Chicago
428,"1054 N Ashland Ave,Chicago, IL 60622",41.901273,-87.667774,Chicago
429,"175 E Delaware Pl,Chicago, IL 60611",41.87897,-87.66063,Chicago
430,"1456 S Pulaski Rd,Chicago, IL 60623",41.860812,-87.725277,Chicago
431,"4045 W 31st St,Chicago, IL 60623",41.83666,-87.726086,Chicago
432,"1009 E 53rd St,Chicago, IL 60615",41.799235,-87.600794,Chicago
433,"5050 S Lake Shore Dr,Chicago, IL 60615",41.802777,-87.58481,Chicago
434,"2535 W 59th St,Chicago, IL 60629",41.786322,-87.687661,Chicago
435,"2121 N Clybourn Ave Unit 9,Chicago, IL 60614",41.919982,-87.661756,Chicago
436,"4334 W 51st St,Chicago, IL 60632",41.87897,-87.66063,Chicago
437,"7205 S Halsted St,Chicago, IL 60621",41.763103,-87.644095,Chicago
438,"2722 N Milwaukee Ave,Chicago, IL 60647",41.930587,-87.710245,Chicago
439,"4404 W Fullerton Ave,Chicago, IL 60639",41.924827,-87.737007,Chicago
440,"959 W 79th St,Chicago, IL 60620",41.87897,-87.66063,Chicago
441,"5259 W Fullerton Ave,Chicago, IL 60639",41.923797,-87.758426,Chicago
442,"3456 N Hamlin Ave,Chicago, IL 60618",41.944494,-87.722746,Chicago
443,"3776 W 79th St,Chicago, IL 60652",41.87897,-87.66063,Chicago
444,"5755 W Fullerton Ave,Chicago, IL 60639",41.923629,-87.770559,Chicago
445,"2600 N Central Ave,Chicago, IL 60639",41.928296,-87.766492,Chicago
446,"4650 N Sheridan Rd,Chicago, IL 60640",41.87897,-87.66063,Chicago
447,"4826 N Sheridan Rd,Chicago, IL 60640",41.969914,-87.655251,Chicago
448,"1714 W Lawrence Ave,Chicago, IL 60640",41.969042,-87.671742,Chicago
449,"2600 E 87th St,Chicago, IL 60617",41.737452,-87.56098,Chicago
450,"8909 S Commercial Ave,Chicago, IL 60617",41.733374,-87.550961,Chicago
451,"5368 W Gale St,Chicago, IL 60630",41.87897,-87.66063,Chicago
452,"351 E 103rd St,Chicago, IL 60628",41.707034,-87.614186,Chicago
453,"10600 S Torrence Ave,Chicago, IL 60617",41.702629,-87.559906,Chicago
454,"1501 W Jarvis Ave,Chicago, IL 60626",42.015661,-87.668474,Chicago
455,"3638 W 16th St,Chicago, IL 60623",41.859216,-87.716748,Chicago
456,"3745 N Lincoln Ave,Chicago, IL 60613",41.950018,-87.675135,Chicago
457,"4833 W Diversey Ave,Chicago, IL 60639",41.931267,-87.747838,Chicago
458,"1341 N Paulina St,Chicago, IL 60622",41.906535,-87.669461,Chicago
459,"1500 N Clybourn Ave Unit C104,Chicago, IL 60610",41.908427,-87.646589,Chicago
460,"6422 W 63rd St,Chicago, IL 60638",41.778334,-87.782204,Chicago
461,"6415 N Central Ave,Chicago, IL 60646",41.998087,-87.763077,Chicago
462,"2657 S Kolin Ave,Chicago, IL 60623",41.842426,-87.732751,Chicago
463,"332 E 58th St,Chicago, IL 60637",41.789534,-87.617853,Chicago
464,"3919 W North Ave,Chicago, IL 60647",41.909634,-87.724845,Chicago
465,"930 W Belmont Ave,Chicago, IL 60657",41.87897,-87.66063,Chicago
466,"6421 N Western Ave,Chicago, IL 60645",41.998443,-87.689637,Chicago
467,"4355 N Sheridan Rd,Chicago, IL 60613",41.961567,-87.653446,Chicago
468,"3570 N Elston Ave,Chicago, IL 60618",41.944908,-87.708446,Chicago
469,"1550 N Kingsbury St,Chicago, IL 60642",41.90876,-87.652758,Chicago
470,"1455 E 57th St,Chicago, IL 60637",41.791345,-87.58948,Chicago
471,"3555 N Central Ave,Chicago, IL 60634",41.945592,-87.766286,Chicago
472,"2550 N Clybourn Ave,Chicago, IL 60614",41.927158,-87.674367,Chicago
473,"7908 S Exchange Ave,Chicago, IL 60617",41.87897,-87.66063,Chicago
474,"40 S Halsted St,Chicago, IL 60661",41.881038,-87.647859,Chicago
475,"3531 N Broadway St,Chicago, IL 60657",41.946872,-87.646174,Chicago
476,"1763 W Howard St,Chicago, IL 60626",42.017572,-87.674604,Chicago
477,"3424 W 26th St,Chicago, IL 60623",41.844608,-87.710923,Chicago
478,"5220 S Pulaski Rd,Chicago, IL 60632",41.797631,-87.724731,Chicago
479,"10736 S Ewing Ave,Chicago, IL 60617",41.699753,-87.535556,Chicago
480,"2200 S Western Ave,Chicago, IL 60608",41.851578,-87.687026,Chicago
481,"2551 W Cermak Rd,Chicago, IL 60608",41.850554,-87.689997,Chicago
482,"370 N Desplaines St,Chicago, IL 60661",41.888657,-87.64516,Chicago
483,"4640 S Halsted St,Chicago, IL 60609",41.81061,-87.647244,Chicago
484,"7530 S Stony Island Ave,Chicago, IL 60649",41.758255,-87.587549,Chicago
485,"1655 E 95th St,Chicago, IL 60617",41.720261,-87.582316,Chicago
486,"11730 S Marshfield Ave,Chicago, IL 60643",41.680471,-87.664467,Chicago
487,"4734 N Cumberland Ave,Chicago, IL 60656",41.965549,-87.837975,Chicago
488,"1340 S Canal St,Chicago, IL 60607",41.864112,-87.639881,Chicago
489,"1615 S Clark St,Chicago, IL 60616",41.85984,-87.630027,Chicago
490,"3145 S Ashland Ave,Chicago, IL 60608",41.83655,-87.663708,Chicago
491,"1220 S Ashland Ave,Chicago, IL 60608",41.865945,-87.668503,Chicago
492,"1224 S Wabash Ave,Chicago, IL 60605",41.866303,-87.626259,Chicago
493,"77 W Jackson Blvd Ste 20,Chicago, IL 60604",41.877547,-87.630408,Chicago
494,"1 N Halsted St,Chicago, IL 60661",41.882468,-87.646922,Chicago
495,"3857 S King Dr,Chicago, IL 60653",41.824459,-87.616167,Chicago
496,"3030 S Kedzie Ave,Chicago, IL 60623",41.838239,-87.70562,Chicago
497,"435 N Michigan Ave Ste F,Chicago, IL 60611",41.89037,-87.623192,Chicago
498,"255 E Grand Ave,Chicago, IL 60611",41.891629,-87.620501,Chicago
499,"535 N Mcclurg Ct,Chicago, IL 60611",41.87897,-87.66063,Chicago
500,"114 W Chicago Ave,Chicago, IL 60654",41.87897,-87.66063,Chicago
501,"4720 S Cottage Grove Ave,Chicago, IL 60615",41.8088,-87.6068,Chicago
502,"23 W Maple St,Chicago, IL 60610",41.87897,-87.66063,Chicago
503,"424 W Division St,Chicago, IL 60610",41.905142,-87.639363,Chicago
504,"201 W Division St,Chicago, IL 60610",41.87897,-87.66063,Chicago
505,"1722 W Division St,Chicago, IL 60622",41.903564,-87.670869,Chicago
506,"102 W Division St,Chicago, IL 60610",41.90414,-87.631769,Chicago
507,"4934 S Kedzie Ave,Chicago, IL 60632",41.802971,-87.705518,Chicago
508,"800 N Kedzie Ave,Chicago, IL 60651",41.897037,-87.707742,Chicago
509,"3115 111th St,Naperville, IL 60564",41.681241,-88.208011,Naperville
510,"2607 W 75th St,Naperville, IL 60540",41.748727,-88.200372,Naperville
511,"127 E Ogden Ave,Naperville, IL 60563",41.787004,-88.145135,Naperville
512,"2708 Showplace Dr,Naperville, IL 60564",41.715561,-88.207287,Naperville
513,"3116 S Route 59,Naperville, IL 60564",41.708389,-88.204208,Naperville
514,"3075 Book Rd,Naperville, IL 60564",41.708927,-88.18736,Naperville
515,"1300 S Naper Blvd,Naperville, IL 60540",41.749645,-88.112843,Naperville
516,"1568 W Ogden Ave,Naperville, IL 60540",41.768564,-88.184778,Naperville
517,"856 S Route 59,Naperville, IL 60540",41.756,-88.20197,Naperville
518,"1592 W Ogden Ave,Naperville, IL 60540",41.765678,-88.185858,Naperville
519,"1755 W Ogden Ave,Naperville, IL 60540",41.76332,-88.188031,Naperville
520,"712 Prescott Ct,Naperville, IL 60563",41.782834,-88.173057,Naperville
521,"1355 S Route 59,Naperville, IL 60564",41.731072,-88.206879,Naperville
522,"200 E 5th Ave,Naperville, IL 60563",41.780377,-88.142623,Naperville
523,"501 W 87th St,Naperville, IL 60565",41.725406,-88.14905,Naperville
524,"1409 Plainfield Naperville Rd,Naperville, IL 60564",41.746534,-88.16809,Naperville
525,"44 W Gartner Rd,Naperville, IL 60540",41.754373,-88.140775,Naperville
526,"2959 Artesian Rd Ste 103,Naperville, IL 60564",41.725583,-88.205716,Naperville
527,"888 S Route 59 Ste 112,Naperville, IL 60540",41.754048,-88.149814,Naperville
528,"351 E Hillside Rd,Naperville, IL 60540",41.754048,-88.149814,Naperville
529,"2948 Artesian Rd,Naperville, IL 60564",41.724989,-88.204368,Naperville
530,"1260 Iroquois Ave,Naperville, IL 60563",41.792847,-88.12407,Naperville
531,"2526 Braddock Dr,Naperville, IL 60565",41.716978,-88.11407,Naperville
532,"5019 Ace Ln,Naperville, IL 60564Naperville, IL 60540",41.680007,-88.207235,Naperville
533,"124 W Gartner Rd,Naperville, IL 60540",41.753824,-88.141509,Naperville
534,"955 W 75th St,Naperville, IL 60565",41.749667,-88.164717,Naperville
535,"1295 E Ogden Ave,Naperville, IL 60563",41.797557,-88.122515,Naperville
536,"2552 W 75th St,Naperville, IL 60564",41.745799,-88.198512,Naperville
537,"2811 Patriot,Naperville, IL 60563",41.754048,-88.149814,Naperville
538,"1250 W Ogden Ave,Naperville, IL 60563",41.780465,-88.178004,Naperville
539,"1600 Pebblewood Ln,Naperville, IL 60563",41.797029,-88.20576,Naperville
540,"1771 W Diehl Rd,Naperville, IL 60563",41.800072,-88.206766,Naperville
541,"1261 Rhodes Ln,Naperville, IL 60540",41.752124,-88.169479,Naperville
542,"232 S Washington St,Naperville, IL 60540",41.772234,-88.147526,Naperville
543,"190 E 5th Ave,Naperville, IL 60563",41.780673,-88.145405,Naperville
544,"1717 Park St Ste 200,Naperville, IL 60563",41.798525,-88.149551,Naperville
545,"40 Shuman Blvd,Naperville, IL 60563",41.803467,-88.144019,Naperville
546,"31W154 91st St Ste 121,Naperville, IL 60564",41.716898,-88.229281,Naperville
547,"1245 E Diehl Rd Ste 200,Naperville, IL 60563",41.802329,-88.124255,Naperville
548,"1640 Harris Ln,Naperville, IL 60565",41.739377,-88.111046,Naperville
549,"922 S Charles Ave,Naperville, IL 60540",41.758095,-88.129767,Naperville
550,"808 S Route 59,Naperville, IL 60540",41.756688,-88.202969,Naperville
551,"1320 S Route 59,Naperville, IL 60564",41.745602,-88.203407,Naperville
552,"2040 Aurora Ave,Naperville, IL 60540",41.764267,-88.187394,Naperville
553,"506 W 5th Ave,Naperville, IL 60563",41.780215,-88.154908,Naperville
554,"506 S Washington St,Naperville, IL 60540",41.769763,-88.147904,Naperville
555,"605 N Ellsworth St Ste 1,Naperville, IL 60563",41.782133,-88.145014,Naperville
556,"605 N Ellsworth St,Naperville, IL 60563",41.782133,-88.145014,Naperville
557,"2340 Skylane Dr,Naperville, IL 60564",41.720908,-88.19682,Naperville
558,"2060 95th St,Naperville, IL 60564",41.709557,-88.187713,Naperville
559,"1807 S Washington St Ste 120,Naperville, IL 60565",41.754048,-88.149814,Elgin
560,"232 Brooklea Ct,Naperville, IL 60565",41.72879,-88.125327,Naperville
561,"2409 River Woods Dr,Naperville, IL 60565",41.721026,-88.128926,Naperville
562,"3748 Celeste Ln,Naperville, IL 60564Naperville, IL 60540",41.699234,-88.168051,Naperville
563,"475 River Bend Rd Ste 101,Naperville, IL 60540",41.768496,-88.163488,Naperville
564,"1157 N Eola Rd,Aurora, IL 60502",41.78001,-88.238172,Elgin
565,"4444 Ogden Ave,Aurora, IL 60504",41.753958,-88.207833,Naperville
566,"3025 E New York St,Aurora, IL 60504",41.758214,-88.241454,Naperville
567,"3577 E New York St Ste 110,Aurora, IL 60504",41.759858,-88.228363,Naperville
568,"1660 Larkin Ave,Elgin, IL 60123",42.034734,-88.319295,Elgin
569,"1195 N Mclean Blvd,Elgin, IL 60123",42.03831,-88.290742,Elgin
570,"822 Summit St,Elgin, IL 60120",42.047356,-88.259963,Elgin
571,"306 S Mclean Blvd,Elgin, IL 60123",42.02626,-88.314479,Elgin
572,"3 Clock Tower Plz,Elgin, IL 60120",42.028511,-88.276495,Elgin
573,"20 Tyler Creek Plz,Elgin, IL 60123",42.0592,-88.312983,Elgin
574,"692 Villa St Ste 1,Elgin, IL 60120",42.029738,-88.264095,Elgin
575,"215 S Randall Rd,Elgin, IL 60123",42.027303,-88.336781,Elgin
576,"1 Clock Tower Plz,Elgin, IL 60120",42.028511,-88.276495,Elgin
577,"1670 Larkin Ave,Elgin, IL 60123",42.03831,-88.290742,Elgin
578,"75 Market St,Elgin, IL 60123",42.035996,-88.318629,Elgin
579,"1118 South St,Elgin, IL 60123",42.026201,-88.306314,Elgin
580,"776 Walnut Ave,Elgin, IL 60123",42.028877,-88.297621,Elgin
581,"347 N McLean Blvd,Elgin, IL 60123",41.997309,-88.314937,Elgin
582,"54 National St,Elgin, IL 60123",42.029871,-88.281829,Elgin
583,"419 Dundee Ave,Elgin, IL 60120",42.044927,-88.276965,Elgin
584,"455 Bluff City Blvd,Elgin, IL 60120",42.018955,-88.26939,Elgin
585,"663 Villa St,Elgin, IL 60120",42.029618,-88.26571,Elgin
586,"879 Villa St,Elgin, IL 60120",42.026513,-88.257717,Elgin
587,"1040 Summit St,Elgin, IL 60120",42.047876,-88.253116,Elgin
588,"1175 Sebring Dr,Elgin, IL 60120",42.039155,-88.245683,Elgin
589,"1350 E Chicago St,Elgin, IL 60120",42.031438,-88.238177,Chicago
590,"725 W Chicago St,Elgin, IL 60123",42.034436,-88.295593,Chicago
591,"401 Villa St,Elgin, IL 60120",42.031146,-88.272138,Elgin
592,"925 N Liberty St,Elgin, IL 60120",42.053601,-88.266931,Elgin
593,"920 Villa St,Elgin, IL 60120",42.025915,-88.255223,Elgin
594,"1100 S Randall Rd,Elgin, IL 60123",42.003871,-88.338974,Elgin
595,"2226 Menards Dr,Elgin, IL 60123",42.03831,-88.290742,Elgin
596,"815 S Randall Rd,Elgin, IL 60123",42.011939,-88.333809,Elgin
597,"771 Walnut Ave,Elgin, IL 60123",42.02845,-88.297585,Elgin
598,"500 Bird St,Elgin, IL 60123",42.045671,-88.29577,Elgin
599,"1443 Holmes Rd,Elgin, IL 60123",42.069289,-88.313202,Elgin
600,"385 Airport Rd Ste 108,Elgin, IL 60123",42.067363,-88.2872,Elgin
601,"2425 Alft Ln,Elgin, IL 60124",42.03831,-88.290742,Elgin
602,"2541 Technology Dr Ste 401,Elgin, IL 60124",42.03831,-88.290742,Elgin
603,"2589 Technology Dr,Elgin, IL 60124",42.090199,-88.34348,Elgin
604,"110 W Chicago St,Elgin, IL 60123",42.036792,-88.286928,Chicago
605,"326 Du Page St,Elgin, IL 60120",42.03831,-88.290742,Elgin
606,"2590 Alft Ln Ste B,Elgin, IL 60124",42.03831,-88.290742,Elgin
607,"1000 S Randall Rd,Elgin, IL 60123",42.006146,-88.340407,Elgin
608,"452 N Grove Ave,Elgin, IL 60120",42.045697,-88.287294,Elgin
609,"465 Dundee Ave,Elgin, IL 60120",42.04569,-88.276249,Elgin
610,"740 Schneider Dr,South Elgin, IL 60177",42.006831,-88.301641,Elgin
611,"1175 W Spring St,South Elgin, IL 60177",41.99231,-88.306131,Elgin
612,"804 N La Fox St,South Elgin, IL 60177",42.001642,-88.297994,Elgin
613,"622 Randall Rd,South Elgin, IL 60177",41.971707,-88.342846,Elgin
614,"Route 16 - Johnstown Mall,Shelbyville, IL 60124",39.410018,-88.796048,Elgin
615,"558 Randall Rd,South Elgin, IL 60177",41.973843,-88.343149,Elgin
616,"939 E Irving Park Rd,Streamwood, IL 60107",42.008357,-88.159994,Elgin
617,"350 Lake Marian Rd,Carpentersville, IL 60110",42.122261,-88.259679,Elgin
618,"3301 Greenwood Ln,Saint Charles, IL 60175",41.943592,-88.327346,Elgin
619,"38W280 Chickasaw Ct,Saint Charles, IL 60175",41.971647,-88.365437,Chicago
620,"2N710 Randall Rd,Saint Charles, IL 60174",41.914834,-88.306957,Naperville
621,"40W188 Campton Crossings Dr,Saint Charles, IL 60175",41.935724,-88.398773,Elgin
622,"300 S 2nd St,Saint Charles, IL 60174",41.910513,-88.314316,Elgin
623,"2100 Randall Rd,Carpentersville, IL 60110",42.119815,-88.338464,Elgin
624,"39 Barrington Rd,Schaumburg, IL 60194",42.017191,-88.079533,Elgin
625,"421 E Main St,East Dundee, IL 60118",42.097228,-88.247276,Naperville
626,"2636 Irving Blvd,Dallas, TX 75207",32.801824,-96.842259,Dallas
627,"309 N Marsalis Ave,Dallas, TX 75203",32.751555,-96.815968,Dallas
628,"10720 Preston Rd Ste 1018,Dallas, TX 75230",32.894155,-96.80197,Dallas
629,"2218 abrams rd,Dallas, TX 75231",32.736212,-96.784359,Dallas
630,"4827 Columbia Ave,Dallas, TX 75226",32.795296,-96.764066,Dallas
631,"5308 Maple Ave,Dallas, TX 75235",32.81792,-96.831672,Dallas
632,"3524 Mckinney Ave,Dallas, TX 75204",32.805918,-96.797373,Dallas
633,"2325 N Fitzhugh Ave,Dallas, TX 75204",32.81088,-96.782155,Dallas
634,"9780 Walnut St,Dallas, TX 75243",32.921951,-96.719045,Dallas
635,"4823 Bryan St,Dallas, TX 75204",32.803836,-96.774021,Dallas
636,"1800 N Henderson Ave,Dallas, TX 75206",32.811209,-96.772687,Dallas
637,"611 W Jefferson Blvd,Dallas, TX 75208",32.743953,-96.833051,Dallas
638,"4001 Villanova St,Dallas, TX 75225",32.736212,-96.784359,Dallas
639,"1314 S Buckner Blvd,Dallas, TX 75217",32.735112,-96.681823,Dallas
640,"1201 W Camp Wisdom Rd,Dallas, TX 75232",32.663157,-96.841442,Dallas
641,"825 S Carroll Ave,Dallas, TX 75223",32.786755,-96.762373,Dallas
642,"4800 Columbia Ave,Dallas, TX 75226",32.794217,-96.763542,Dallas
643,"4523 Maple Ave,Dallas, TX 75219",32.811957,-96.823757,Dallas
644,"521 W Davis St,Dallas, TX 75208",32.749683,-96.831234,Dallas
645,"2823 Cedar Crest Blvd,Dallas, TX 75203",32.736212,-96.784359,Dallas
646,"1120 S Westmoreland Rd,Dallas, TX 75211",32.733357,-96.873514,Dallas
647,"3439 Maybeth St,Dallas, TX 75212",32.784896,-96.903779,Dallas
648,"3195 Great Trinity Forest Way,Dallas, TX 75216",32.697637,-96.764376,Dallas
649,"3324 Dilido Rd,Dallas, TX 75228",32.805304,-96.688107,Dallas
650,"2130 E Ledbetter Dr,Dallas, TX 75216",32.685368,-96.788612,Dallas
651,"7036 Great Trinity Forest Way,Dallas, TX 75217",32.712651,-96.700363,Dallas
652,"10020 Marsh Ln,Dallas, TX 75229",32.881439,-96.855049,Dallas
653,"11422 Harry Hines Blvd,Dallas, TX 75229",32.897504,-96.890291,Dallas
654,"11528 Harry Hines Blvd,Dallas, TX 75229",32.901083,-96.891468,Dallas
655,"4120 Gaston Ave,Dallas, TX 75246",32.794405,-96.775661,Dallas
656,"421 W Lawson Rd Trlr 40,Dallas, TX 75253",32.736212,-96.784359,Dallas
657,"4525 Cole Ave,Dallas, TX 75205",32.821921,-96.789795,Dallas
658,"501 S Rosemont Ave,Dallas, TX 75208",32.741084,-96.848116,Dallas
659,"7602 Great Trinity Forest Way,Dallas, TX 75217",32.712368,-96.691086,Dallas
660,"7932 Great Trinity Forest Way,Dallas, TX 75217",32.711541,-96.685237,Dallas
661,"4835 Samuell Blvd,Dallas, TX 75228",32.793189,-96.712593,Dallas
662,"3460 Webb Chapel Ext,Dallas, TX 75220",32.864337,-96.863915,Dallas
663,"2822 Mckinney Ave,Dallas, TX 75204",32.799307,-96.800622,Dallas
664,"6565 Hillcrest Ave,Dallas, TX 75205",32.736212,-96.784359,Dallas
665,"6333 E Mockingbird Ln,Dallas, TX 75214",32.837814,-96.754553,Dallas
666,"1005 N Cockrell Hill Rd,Dallas, TX 75211",32.750906,-96.893963,Dallas
667,"3890 W Northwest Hwy Ste 300,Dallas, TX 75220",32.736212,-96.784359,Dallas
668,"3025 Webb Chapel Ext,Dallas, TX 75220",32.858769,-96.86885,Dallas
669,"200 Short Blvd,Dallas, TX 75232",32.68372,-96.825316,Dallas
670,"11920-11940 Preston Rd,Dallas, TX 75230",32.736212,-96.784359,Dallas
671,"12835 Preston Rd Ste 302,Dallas, TX 75230",32.736212,-96.784359,Dallas
672,"12789 Midway Rd,Dallas, TX 75244",32.736212,-96.784359,Dallas
673,"4051 Lyndon B Johnson Fwy,Dallas, TX 75244",32.736212,-96.784359,Dallas
674,"7007 Arapaho Rd,Dallas, TX 75248",32.963128,-96.787416,Dallas
675,"18121 Marsh Ln,Dallas, TX 75287",32.995288,-96.858222,Dallas
676,"1201 Main St,Dallas, TX 75202",32.912977,-96.645164,Dallas
677,"1800 Main St,Dallas, TX 75201",32.781193,-96.795835,Dallas
678,"2001 Ross Ave,Dallas, TX 75201",32.787556,-96.799261,Dallas
679,"2823 Hallsville St,Dallas, TX 75204",32.736212,-96.784359,Dallas
680,"1409 Botham Jean Blvd,Dallas, TX 75215",32.736212,-96.784359,Dallas
681,"1909 S Cesar Chavez Blvd,Dallas, TX 75215",32.772804,-96.783019,Dallas
682,"1414 Dragon St,Dallas, TX 75207",32.790985,-96.819098,Dallas
683,"3311 Elm St Apt 117,Dallas, TX 75226",32.736212,-96.784359,Dallas
684,"200 Corinth St,Dallas, TX 75207",32.759707,-96.792941,Dallas
685,"4319 Belmont Ave,Dallas, TX 75204",32.808467,-96.789316,Dallas
686,"3230 Martin Luther King Jr Blvd,Dallas, TX 75210",32.773234,-96.762586,Dallas
687,"3878 Oak Lawn Ave Ste 180,Dallas, TX 75219",32.736212,-96.784359,Dallas
688,"2118 Abrams Rd,Dallas, TX 75214",32.815693,-96.752206,Dallas
689,"7331 Gaston Ave,Dallas, TX 75214",32.812108,-96.729716,Dallas
690,"7700 W Northwest Hwy,Dallas, TX 75225",32.864372,-96.77422,Dallas
691,"4349 W Northwest Hwy,Dallas, TX 75220",32.865597,-96.836194,Dallas
692,"9727 Webb Chapel Rd,Dallas, TX 75220",32.867602,-96.865978,Dallas
693,"1515 S Buckner Blvd Ste 301,Dallas, TX 75217",32.736212,-96.784359,Dallas
694,"522 Royal Ln,Dallas, TX 75230",32.736212,-96.784359,Dallas
695,"10121 Lake June Rd,Dallas, TX 75217",32.735249,-96.649704,Dallas
696,"5100 Belt Line Rd,Dallas, TX 75254",32.736212,-96.784359,Dallas
697,"4625 Frankford Rd,Dallas, TX 75287",32.998994,-96.827434,Dallas
698,"2100 Mckinney Ave,Dallas, TX 75201",32.791666,-96.802471,Dallas
699,"2050 N Stemmons Fwy,Dallas, TX 75207",32.802725,-96.823765,Dallas
700,"2900 Jb Jackson Jr Blvd,Dallas, TX 75210",32.736212,-96.784359,Dallas
701,"3118 Al Lipscomb Way,Dallas, TX 75215",32.775034,-96.767383,Dallas
702,"2100 N Stemmons Fwy,Dallas, TX 75207",32.80477,-96.826552,Dallas
703,"1516 Martin Luther King Jr Blvd,Dallas, TX 75215",32.760373,-96.778179,Dallas
704,"3021 Martin Luther King Jr Blvd,Dallas, TX 75215",32.77209,-96.765704,Dallas
705,"778 Fort Worth Ave Ste G100,Dallas, TX 75208",32.736212,-96.784359,Dallas
706,"3878 Oak Lawn Ave,Dallas, TX 75219",32.815715,-96.801111,Dallas
707,"506 S Fitzhugh Ave,Dallas, TX 75223",32.792512,-96.760115,Dallas
