,Housing Price,City,Longitude,Latitude,SQ Ft,Housing Price/SQ Ft,Norm Price,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
2521,0.03427860380986052,Dallas,32.850898,-96.747246,5009.0,259.3332002395688,0.11706250327484805,18319.83895332963,18315.710456777393,18310.352715710917,18311.345966108853,18320.258972937598,18312.724847766338,18312.87045489795,18304.91224722481,18310.779124328168,18304.2007218626
2522,0.015038780840061208,Dallas,32.967849,-96.806783,2743.0,207.7652205614291,0.0885107126323483,18332.32207409369,18328.191233725032,18322.832326102183,18323.825051256816,18332.748359145957,18325.2051193407,18325.350774377235,18317.392731548603,18323.25699697577,18316.680866432664
2523,0.007124883008977937,Dallas,32.853942,-96.672329,1250.0,216.0,0.09307008649156714,18314.761793954982,18310.630105774882,18305.270778969472,18306.263315940338,18315.190381955876,18307.643809577366,18307.78948183516,18299.831498391195,18305.69482868631,18299.119511125245
2524,0.010684685667908023,Dallas,32.816804,-96.684993,1472.0,275.0679347826087,0.1257743987047679,18313.02781830643,18308.898167447187,18303.53985345628,18304.532846264323,18313.450944935154,18305.912310099477,18306.057940761748,18298.099814021334,18303.965410657423,18297.38812177067
2525,0.023723221574337646,Dallas,32.809491,-96.78602,2829.0,317.78013432308234,0.14942298425672898,18319.64933304015,18315.52411703532,18310.168006872853,18311.16199084183,18320.060555482072,18312.53921479101,18312.684754950154,18304.72631749697,18310.596841611037,18304.015267100727
2526,0.04459648994508412,Dallas,32.87505,-96.850123,4241.0,398.4909219523697,0.19411035664102178,18328.81786683617,18324.69259214728,18319.33645166597,18320.330421753544,18329.2292314962,18321.707676856546,18321.853218257944,18313.894785049808,18319.765239906912,18313.183725847277
2527,0.004354095172153184,Dallas,32.709682,-96.794622,792.0,208.33333333333334,0.08882526125391504,18313.19816435143,18309.077385557277,18303.72348260348,18304.718459009895,18313.5974997632,18306.093439864653,18306.23888939878,18298.28014231178,18304.155600436785,18297.569734573328
2528,0.006729056175145829,Dallas,32.754348,-96.64597,1490.0,171.14093959731542,0.06823284235226164,18305.850804438647,18301.722110565886,18296.364273157906,18297.35748058975,18306.271376372177,18298.736459664095,18298.882070756306,18290.92387671215,18296.790540577793,18290.21232325513
2529,0.005013806561873363,Dallas,32.706954,-96.662706,1300.0,146.15384615384616,0.05439816693516472,18303.6799806762,18299.553912299416,18294.197380352824,18295.19117506961,18304.09351525309,18296.568827102208,18296.714384585826,18288.75600651148,18294.62559017978,18288.044833247674
2530,0.04354092533307624,Dallas,32.906838,-96.837512,4609.0,357.9950097635062,0.17168886923914814,18330.175589597064,18326.048499457054,18320.691456243774,18321.685020291017,18330.59182041501,18323.063192964873,18323.208771435446,18315.250465317018,18321.118901486905,18314.539143225447
2531,0.019791341691605378,Dallas,32.894424,-96.86503,3213.0,233.4267040149393,0.10271877949309421,18331.242046465664,18327.116589351026,18321.760357869465,18322.75428696887,18331.65389631085,18324.13163464741,18324.277179784807,18316.31875937167,18322.189010390342,18315.60767367529
2532,0.03823687214818159,Dallas,32.797101,-96.811292,1903.0,761.4293221229638,0.3950594976093542,18320.55921821368,18316.435543291733,18311.080199253964,18312.07452768179,18320.966306764334,18313.450973086474,18313.59648178716,18305.637936680007,18311.510173242896,18304.92710937564
2533,0.006676279263968215,Dallas,32.859708,-96.677205,1212.0,208.74587458745876,0.08905367414875211,18315.514363539627,18311.38263928021,18306.02329444985,18307.015823287613,18315.943047066972,18308.396335280086,18308.542008277956,18300.584027385637,18306.44731722481,18299.872034870852
