,Norm Price,Housing Price/SQ Ft,dist_hospitals,dist_gym,dist_cemetary,dist_parks,dist_beaches,dist_shopping,dist_grocery,dist_resturant,dist_golf,dist_school
81,0.1184739487154642,135.45454545454547,1799824.5697608534,1828678.1630040682,1829188.3182657869,1829024.6568411102,1823280.6157886367,1828123.9800138178,1821146.0670135154,1828458.6883955656,1824867.1551385906,18278.9766568572
82,0.3411134021653562,346.9387755102041,1801324.3634859165,1830186.227081648,1830696.5986215498,1830532.570655049,1824788.0326504048,1829631.9537113013,1822660.9467945348,1829966.6613054909,1826378.8300042378,18294.060796054197
83,0.3772344513121141,381.25,1802049.845575901,1830916.5536908077,1831427.0524560402,1831262.808862487,1825517.9788469214,1830362.2271753887,1823395.2975842105,1830696.9342939763,1827111.2848458262,18301.366120816947
84,0.427812766733592,429.2941176470589,1801234.2678631386,1830096.2831070337,1830606.6590128022,1830442.6236591446,1824698.0757409777,1829542.007918837,1822571.1511035159,1829876.7154969275,1826288.9617832082,18293.16142704824
85,0.2685470284610918,278.0082987551868,1803206.27781181,1832062.5020288436,1832572.716216527,1832408.9546215367,1826664.7753100905,1831508.2942554648,1824531.9992124361,1831843.002423524,1828252.4073765664,18312.82099750501
86,0.1641500854173435,178.8421052631579,1802170.745181452,1831039.8225123368,1831550.3842951818,1831386.033914404,1825641.0595321117,1830485.4696889084,1823520.5810618747,1830820.1765686602,1827235.6136073896,18302.59982911273
87,0.2916987327006464,300.0,1802029.2506287496,1830886.7636456897,1831397.0163291898,1831233.189644369,1825488.9232422826,1830332.539860421,1823357.601871132,1830667.2478897995,1827077.3458628037,18301.06423761275
88,0.2762171546714215,285.29411764705884,1800972.9369817309,1829829.8642018253,1830340.1047958448,1830176.298701026,1824432.0610032089,1829275.6455197432,1822300.4076876922,1829610.353593606,1826020.2676396254,18290.49504848768
89,0.1377777388924896,153.79113018597997,1800250.4061147475,1829096.9626998361,1829606.928170647,1829443.5881707345,1823699.9818498574,1828542.8589516073,1821558.7325939843,1828877.5680015865,1825282.7457135606,18283.161583335423
90,0.5888278486117623,582.2416302765648,1801149.4550672863,1830010.0778591062,1830520.416778064,1830356.4440947382,1824611.9809724088,1829455.818116237,1822483.764885613,1829790.5258308842,1826202.1348892783,18292.29877604016
91,0.1804424833178981,194.3181818181818,1802744.825920196,1831597.1749231215,1832107.2869474697,1831943.698457889,1826199.7537336228,1831043.009835409,1824063.4309609649,1831377.718369549,1827785.368969616,18308.16607395588
92,0.5389063590173059,534.8214285714286,1801886.9507136897,1830749.7669082251,1831260.1620371938,1831096.0940477394,1825351.501484868,1830195.4836610083,1823225.194739327,1830530.1911674517,1826942.7542565935,18299.69657560892
93,0.5465640299780197,542.0954162768943,1801104.049440212,1829965.0435906453,1830475.3926050048,1830311.4028233718,1824566.9166204482,1829410.779635555,1822439.0590352542,1829745.4873130475,1826157.2719196975,18291.84859677875
94,0.2853822488647226,294.0,1801257.5558548626,1830118.393687988,1830628.737995881,1830464.756171679,1824720.2806030612,1829564.1316896798,1822592.2442828252,1829898.839384421,1826310.5390188838,18293.38202144666
95,0.3233158960157764,330.03300330033005,1801355.7444867007,1830218.126086949,1830728.5113870238,1830564.4601050084,1824819.890556257,1829663.846970666,1822693.285182214,1829998.554513888,1826410.960290158,18294.38000878535
96,0.3339518558661229,340.13605442176873,1800966.4219051509,1829823.9370178613,1830334.1933708005,1830170.360580592,1824426.0867811656,1829269.7117562594,1822294.9873936134,1829604.41977294,1826014.6062953658,18290.436031653837
97,0.1513324252356737,166.66666666666666,1802270.5476066684,1831140.0889741974,1831650.6628415508,1831486.2919743115,1825741.2898385876,1830585.7311020885,1823621.2270894765,1830920.437935736,1827336.0815217344,18303.60268929034
98,0.2428895394230535,253.63636363636363,1800915.7076846994,1829769.7677881715,1830279.931831305,1830116.2554177179,1824372.1931997433,1829215.5810736073,1822237.857022132,1829550.2894232941,1825958.8820587443,18289.892845803635
99,0.3365695999323629,342.6226379079977,1801320.6717130665,1830181.83434675,1830692.187134768,1830528.1909374062,1824783.6958852184,1829627.5688048922,1822655.9518307305,1829962.2764683408,1826374.1211679848,18294.016565220765
100,0.1601053194522345,175.0,1800760.8733989538,1829614.8604792987,1830125.0230947044,1829961.3491157342,1824217.2903173424,1829060.674369059,1822082.9175875264,1829395.3827239478,1825803.954354762,18288.34374975303
101,0.1000323210783865,117.93692509855454,1799665.261966781,1828514.3542074696,1829024.389538509,1828860.9312748557,1823117.1653095828,1827960.2213111368,1820978.4198931458,1828294.930117764,1824701.3285518424,18277.33662889293
102,0.1337866368025521,150.0,1800403.745854348,1829257.4760956012,1829767.6330518352,1829603.9686963318,1823859.9232084325,1828703.2923673007,1821725.3831035611,1829038.0007426506,1825446.4830455086,18284.76981467366
103,0.3099964834951875,317.3809523809524,1800938.6438387358,1829796.0596223334,1830306.3134109103,1830142.484967723,1824398.217070208,1829241.835432885,1822267.0300730104,1829576.5434588965,1825986.6863249019,18290.15721622799
104,0.1939135472216551,207.11428571428573,1802740.131944965,1831589.7262479528,1832099.7645548142,1831936.3009302332,1826192.5252143857,1831035.5919472484,1824053.614783602,1831370.300741673,1827776.677845141,18308.09039470853
105,0.1758449237819465,189.95098039215685,1802701.532684527,1831558.041489061,1832068.2650080272,1831904.4876584206,1826160.2874435983,1831003.8298458578,1824027.8831512209,1831338.5379805062,1827748.1160962223,18307.776543538832
106,0.2686385536171151,278.0952380952381,1801286.5087890204,1830148.213407725,1830658.5808205619,1830494.5598499663,1824750.0313335978,1829593.9417622609,1822622.8038620527,1829928.6493717337,1826340.747637954,18293.680592553726
107,0.2858501365562725,294.44444444444446,1801697.0688682275,1830560.6301254458,1831071.045845003,1830906.9429904642,1825162.3034544892,1830006.338292804,1823036.7364672383,1830341.0457228078,1826753.9691852634,18297.80554121964
108,0.3954959232207973,398.5964912280702,1801269.1208118412,1830130.4195196796,1830640.7761255873,1830476.7734655049,1824732.2697176496,1829576.152386665,1822604.6642563131,1829910.8600360611,1826322.7719389321,18293.502478785234
110,0.3652191257316515,369.83669548511045,1801384.772341855,1830245.6823339232,1830756.0281409624,1830592.043763729,1824847.564640436,1829691.419703082,1822719.569814955,1830026.1273922254,1826437.8499258452,18294.654932055208
111,0.1140476248152903,131.25,1800090.0835247743,1828941.56717886,1829451.6650700904,1829288.100796723,1823544.1909964401,1828387.408132722,1821407.6046475759,1828722.1167185358,1825129.5859244561,18281.609770228457
112,0.3232811518802652,330.0,1801644.0965322799,1830498.7010568026,1831008.877195181,1830845.1802170828,1825101.089585636,1829944.5092532989,1822967.1142481249,1830279.2175592047,1826688.0019552635,18297.18237353544
113,0.1337866368025521,150.0,1802142.4247677957,1831011.04491562,1831521.594554865,1831357.264753052,1825612.3181928338,1830456.6971618736,1823491.4156703823,1830791.4040878285,1827206.6318710288,18302.311856570443
114,0.1342818142747944,150.4703668861712,1802381.2394698202,1831234.4934844966,1831744.6309682666,1831580.9993912429,1825836.9966541238,1830680.3177839087,1823701.5995719081,1831015.026227653,1827423.1253022652,18304.539671773025
115,0.1036580115216776,121.38095238095238,1802257.324346796,1831103.3071580466,1831613.2504427005,1831449.9478099016,1825706.390462178,1830549.2125715679,1823564.186516586,1830883.9216972268,1827288.668685777,18303.22466731501
116,0.1601198041427406,175.01375894331315,1802790.3947208181,1831642.227639585,1832152.3256952656,1831988.760861909,1826244.8481155513,1831088.0683830013,1824108.0309307952,1831422.7769666729,1827830.185146997,18308.61637510308
117,0.3260198358233194,332.6014637391883,1803286.3294335154,1832131.3480283148,1832641.2620101117,1832478.008899081,1826734.5177853382,1831577.265628129,1824591.1952007518,1831911.9748542402,1828316.19137156,18313.50460120261
118,0.4891796066513666,487.5862068965517,1801938.2358481162,1830792.0580614528,1831302.2122596256,1831138.5524160746,1825394.5117897685,1830237.875404311,1823259.740344312,1830572.583788629,1826980.982130517,18300.115588349472
119,0.2535302326018724,263.7439109255393,1801281.1655709282,1830139.4523450509,1830649.7282836204,1830485.8622815565,1824741.54330979,1829585.218889492,1822611.1040686239,1829919.9268347144,1826330.4443662309,18293.59150157706
120,0.1601053194522345,175.0,1801560.2601212584,1830396.3750661286,1830906.0566278466,1830743.197299399,1825000.241171352,1829842.389859596,1822848.9119916921,1830177.0998707577,1826577.3430074602,18296.1511150769
121,0.0933686598762541,111.60714285714286,1800129.5391439667,1828970.1231393563,1829479.9291745923,1829316.8592076078,1823573.6187580596,1828416.086000261,1821426.7836321287,1828750.795596097,1825153.2222432867,18281.89060952344
122,0.0833209506216287,102.06286836935168,1799763.1887447466,1828603.3552713117,1829113.1513829422,1828950.0982598364,1823206.8809319823,1828049.322297481,1821059.729643027,1828384.031927014,1824786.2958583785,18278.22277071075
123,0.0776750556427456,96.69985775248934,1801166.739920861,1830001.7054173527,1830511.357558316,1830348.54809032,1824605.659880425,1829447.7325254586,1822453.3326694947,1829782.4426339036,1826182.1870262206,18292.20394333324
124,0.0020879488235414,24.9,1800722.7567810172,1829570.5679876278,1830080.565429424,1829917.1712305227,1824173.491139525,1829016.450860733,1822033.3227959785,1829351.159799264,1825756.8786262767,18287.89815289633
125,0.1064235619842315,124.0079365079365,1800702.6376223876,1829544.6026504429,1830054.4436934288,1829891.3143800492,1824147.9930567793,1828990.550855776,1822002.3364305391,1829325.260332687,1825728.2780554702,18287.635970195857
126,0.1571225354186038,172.16666666666666,1802692.625190876,1831544.43452632,1832054.532282804,1831890.9679664182,1826147.0559988292,1830990.275399813,1824010.236864292,1831324.9839846005,1827732.3893047124,18307.63843921677
127,0.105643192155825,123.26666666666668,1800268.252494022,1829108.1250278375,1829617.9115498983,1829454.874613924,1823711.6788099986,1828554.096033897,1821564.1466272783,1828888.8056954665,1825290.8920438946,18283.27031277493
128,0.1337866368025521,150.0,1800765.1056052204,1829603.891655584,1830113.647408169,1829950.662527443,1824207.536863791,1829049.8754911965,1822058.8811684612,1829384.585255829,1825786.1284371465,18288.2274811186
129,0.0634938218923587,83.22916666666667,1800763.6023717895,1829617.0674203732,1830127.2160533164,1829963.56575923,1824219.539005767,1829062.8871488697,1822084.675101484,1829397.5955537618,1825805.9255228373,18288.36559294185
130,0.0911503709100666,109.5,1800339.3067381817,1829184.5621142033,1829694.4924562476,1829531.211943761,1823787.686109012,1828630.4730347702,1821645.195899337,1828965.1822061907,1825369.750989407,18284.03700925601
131,0.3228376868978896,329.57875457875457,1803098.8410565918,1831948.692463581,1832458.736433918,1832295.263179305,1826551.474137104,1831394.555778713,1824412.731154028,1831729.2645530459,1828135.731029659,18311.6801481582
132,0.2841791090864514,292.85714285714283,1801322.3691269995,1830182.919254011,1830693.2556398634,1830529.2872299305,1824784.8297455567,1829628.6605595932,1822656.5095463684,1829963.3682834571,1826374.9294724031,18294.027148840705
